content_id,part,tag_lecture,qstats_count,qstats_answered_correctly,difficulty
10566,1,5,6244,0.8903,1
10581,1,5,5868,0.9129,1
12876,1,9,158,0.8544,1
158,1,149,4842,0.9459,1
12751,1,5,150,0.86,1
12901,1,93,149,0.9866,1
7923,1,51,7024,0.9245,1
12838,1,101,156,0.9167,1
12872,1,5,169,0.9467,1
10635,1,70,6211,0.8504,1
12921,1,130,156,0.9231,1
94,1,5,5684,0.9286,1
12644,1,13,182,0.989,1
7864,1,149,5897,0.9174,1
10490,1,51,5854,0.8871,1
10682,1,70,6057,0.8841,1
12804,1,130,169,0.9645,1
12778,1,5,170,0.9471,1
10662,1,93,5954,0.9355,1
12717,1,93,162,0.9136,1
10505,1,5,5845,0.9305,1
32,1,104,8820,0.8627,1
112,1,101,7626,0.9537,1
10551,1,51,6156,0.871,1
10677,1,9,6391,0.8803,1
12732,1,5,158,0.9873,1
10482,1,93,5786,0.9004,1
7866,1,111,8781,0.9489,1
10579,1,187,6541,0.8679,1
777,2,137,10634,0.8532,1
863,2,90,7564,0.89,1
12032,2,90,1450,0.969,1
900,2,2,9115,0.8909,1
1172,2,155,13925,0.8457,1
1268,2,114,6258,0.9056,1
788,2,90,7930,0.8734,1
11672,2,2,1477,0.8402,1
12134,2,30,1547,0.8804,1
1180,2,20,7723,0.8984,1
863,2,90,7564,0.89,1
11666,2,90,1427,0.876,1
1214,2,176,8494,0.9344,1
1048,2,90,8769,0.9532,1
1120,2,155,11387,0.8733,1
1179,2,138,10890,0.9458,1
12075,2,105,1547,0.8455,1
400,2,30,13768,0.8536,1
12128,2,114,1465,0.8532,1
12031,2,90,1487,0.9328,1
12151,2,90,1447,0.897,1
1090,2,140,7192,0.9163,1
361,2,2,12549,0.8734,1
1319,2,30,7673,0.9524,1
12104,2,140,1459,0.9459,1
653,2,30,12076,0.8875,1
1021,2,155,1290,0.886,1
1177,2,71,10645,0.8829,1
1177,2,71,10645,0.8829,1
12093,2,138,1446,0.8811,1
1499,3,74,4077,0.857,1
1667,3,106,5237,0.9817,1
1887,3,136,8121,0.8941,1
12935,3,74,120,0.9,1
2233,3,106,5790,0.8762,1
1701,3,82,8021,0.8671,1
12315,3,106,269,0.9294,1
13024,3,136,116,0.8534,1
2159,3,106,7432,0.8844,1
1748,3,82,16708,0.892,1
2139,3,74,5460,0.8425,1
1447,3,82,3478,0.9014,1
11834,3,136,938,0.919,1
2461,3,74,4904,0.9154,1
12325,3,136,270,0.9593,1
1401,3,136,108,0.9167,1
2229,3,82,120,0.9,1
11837,3,136,947,0.8722,1
12977,3,74,127,0.9291,1
1927,3,157,474,0.8312,1
12325,3,136,270,0.9593,1
12299,3,82,274,0.865,1
1699,3,113,563,0.9041,1
1443,3,136,3429,0.8988,1
2533,3,74,3900,0.9087,1
1883,3,106,494,0.8907,1
11732,3,136,993,0.8731,1
2191,3,106,11410,0.8607,1
1586,3,74,6622,0.8654,1
1433,3,106,6893,0.9385,1
11815,4,158,1439,0.9131,1
3533,4,103,66,0.8636,1
12493,4,12,222,0.8874,1
2905,4,144,3947,0.8371,1
13160,4,103,107,0.8411,1
2610,4,12,3791,0.8779,1
13159,4,59,99,0.9899,1
2960,4,126,13056,0.8542,1
2662,4,144,4668,0.8841,1
13106,4,59,104,0.9808,1
2793,4,144,4599,0.9391,1
2828,4,144,4104,0.9564,1
2987,4,171,5735,0.9341,1
11801,4,126,738,0.8902,1
13057,4,59,92,0.837,1
12474,4,12,257,0.9805,1
3405,4,12,72,0.8472,1
3262,4,150,16205,0.9028,1
12546,4,144,218,0.9266,1
3401,4,144,5505,0.8331,1
3463,4,103,4742,0.8693,1
2760,4,150,5535,0.8891,1
2932,4,103,5726,0.8697,1
3298,4,67,6067,0.9402,1
3084,4,83,7438,0.8346,1
13145,4,59,88,0.9205,1
3355,4,158,15444,0.9228,1
2913,4,144,113,0.8938,1
2833,4,12,6339,0.9696,1
2901,4,171,240,0.9292,1
11395,5,116,1699,0.854,1
6221,5,8,936,0.9744,1
5316,5,79,1365,0.8681,1
3595,5,8,2100,0.8395,1
13343,5,116,861,0.9001,1
4794,5,79,1882,0.8677,1
11249,5,168,2079,0.8701,1
9980,5,79,4552,0.8805,1
11265,5,8,1183,0.847,1
5105,5,8,1162,0.8744,1
5368,5,60,6295,0.8329,1
5079,5,8,22,0.8636,1
13253,5,116,892,0.9238,1
11519,5,1,1285,0.8942,1
4842,5,96,5351,0.8602,1
8305,5,53,4539,0.8304,1
4396,5,89,3402,0.8339,1
9076,5,147,5337,0.8325,1
4112,5,60,4646,0.8323,1
11184,5,73,1274,0.8799,1
4611,5,79,1920,0.8656,1
11282,5,79,1561,0.8648,1
9630,5,60,4821,0.8332,1
8977,5,73,4390,0.9132,1
11497,5,177,1832,0.8886,1
8424,5,73,4542,0.8734,1
4371,5,14,2532,0.863,1
4389,5,14,135,0.9481,1
13327,5,181,899,0.9555,1
11489,5,1,1265,0.9265,1
10894,6,27,2669,0.846,1
6565,6,96,15029,0.883,1
10812,6,95,3423,0.8665,1
11027,6,27,2828,0.8918,1
6926,6,53,16790,0.9161,1
6781,6,72,13844,0.8716,1
10907,6,27,3423,0.9083,1
10227,6,27,4561,0.8906,1
6874,6,23,32787,0.8313,1
6785,6,53,18231,0.945,1
11059,6,53,2293,0.9224,1
6857,6,96,23229,0.8765,1
6848,6,27,14242,0.9196,1
11164,6,27,2660,0.8714,1
6710,6,1,13287,0.887,1
6590,6,27,16249,0.8874,1
10892,6,1,2669,0.9015,1
10356,6,27,5202,0.9295,1
11135,6,1,2185,0.8458,1
10214,6,55,5211,0.8916,1
6555,6,27,4445,0.944,1
6690,6,27,11549,0.9207,1
10195,6,1,4781,0.8657,1
6525,6,45,4815,0.9001,1
6485,6,159,12931,0.927,1
10989,6,25,2450,0.9041,1
10893,6,47,2669,0.8524,1
10171,6,48,4837,0.9136,1
10012,6,60,4787,0.8513,1
10989,6,25,2450,0.9041,1
6970,7,118,5433,0.907,1
7727,7,97,3141,0.8981,1
11563,7,118,491,0.9654,1
8119,7,76,2921,0.9223,1
6980,7,118,13548,0.9161,1
7134,7,76,2467,0.8338,1
11559,7,76,381,0.9449,1
7040,7,153,845,0.8391,1
7777,7,97,11287,0.9102,1
7035,7,153,1195,0.8703,1
7236,7,76,2688,0.8646,1
7410,7,97,2910,0.8698,1
8104,7,118,39,0.8718,1
7811,7,153,1902,0.8565,1
7031,7,153,1573,0.9231,1
7128,7,97,713,0.8906,1
11637,7,76,479,0.8914,1
7393,7,97,13638,0.8804,1
8055,7,39,3452,0.9087,1
8020,7,97,5560,0.8836,1
11866,7,165,1067,0.8341,1
7428,7,18,5356,0.922,1
7206,7,118,2054,0.834,1
7359,7,97,5734,0.846,1
7624,7,118,978,0.863,1
7132,7,118,604,0.8858,1
8078,7,97,6676,0.8758,1
7101,7,97,5828,0.8411,1
7073,7,76,2864,0.9099,1
7536,7,118,1185,0.8895,1
12845,1,130,151,0.947,1
10570,1,68,7278,0.8458,1
12883,1,99,160,0.925,1
10448,1,93,6336,0.8711,1
12759,1,93,174,0.9368,1
10637,1,99,6191,0.8847,1
10510,1,187,5688,0.9545,1
7940,1,5,946,0.9577,1
90,1,93,4911,0.9621,1
10526,1,149,5594,0.9551,1
10500,1,149,5505,0.9844,1
155,1,104,6632,0.8948,1
12789,1,93,176,0.9375,1
12843,1,101,151,0.9801,1
12605,1,61,139,0.8417,1
10669,1,178,6195,0.8437,1
12622,1,111,148,0.8311,1
10561,1,9,5781,0.9689,1
12653,1,9,159,0.9686,1
7866,1,111,8781,0.9489,1
10452,1,9,5777,0.9576,1
12857,1,36,160,0.9,1
10551,1,51,6156,0.871,1
12900,1,40,166,0.9217,1
10482,1,93,5786,0.9004,1
12918,1,36,162,0.8457,1
7982,1,9,6925,0.866,1
12894,1,93,154,0.8312,1
12820,1,51,182,0.9341,1
12596,1,94,156,0.8782,1
1396,2,140,5563,0.9338,1
680,2,140,6097,0.8699,1
12143,2,155,1515,0.8983,1
566,2,140,131,0.9389,1
986,2,114,12333,0.8468,1
286,2,155,11974,0.8846,1
344,2,140,6806,0.856,1
11902,2,141,1517,0.9591,1
226,2,30,9774,0.93,1
1257,2,2,10789,0.8523,1
400,2,30,13768,0.8536,1
12030,2,90,1502,0.9168,1
12164,2,148,1485,0.899,1
912,2,114,6926,0.8799,1
12194,2,20,1456,0.8544,1
1311,2,114,13174,0.8541,1
715,2,140,6293,0.8637,1
655,2,30,10477,0.8971,1
1332,2,30,234,0.8547,1
11978,2,137,1511,0.8418,1
12209,2,140,1492,0.9189,1
1283,2,140,6499,0.8874,1
12016,2,176,1512,0.8988,1
12271,2,140,1551,0.9033,1
357,2,155,17291,0.9116,1
457,2,105,15387,0.8386,1
771,2,138,12392,0.8572,1
594,2,30,9695,0.8543,1
674,2,30,126,0.8889,1
684,2,30,14990,0.8461,1
12296,3,136,261,0.8736,1
12373,3,136,278,0.9137,1
13004,3,74,128,0.8906,1
2473,3,74,5970,0.9476,1
2037,3,113,6681,0.8521,1
1789,3,157,9345,0.8759,1
1661,3,74,6266,0.9507,1
12988,3,157,135,0.9037,1
1763,3,74,341,0.8475,1
13192,3,82,133,0.8797,1
12948,3,82,125,0.856,1
13217,3,106,116,0.9483,1
1401,3,136,108,0.9167,1
2049,3,106,4109,0.972,1
12296,3,136,261,0.8736,1
1808,3,106,5974,0.8498,1
1877,3,74,11410,0.8766,1
12278,3,82,266,0.9135,1
1847,3,106,7474,0.8968,1
2533,3,74,3900,0.9087,1
1668,3,74,5237,0.9589,1
2441,3,74,12545,0.9155,1
1410,3,136,3536,0.9321,1
12989,3,136,138,0.913,1
12367,3,136,281,0.9537,1
1646,3,106,7634,0.8382,1
13230,3,136,140,0.8929,1
2059,3,157,5302,0.8693,1
13200,3,136,149,0.906,1
1854,3,113,7031,0.8377,1
12461,4,12,228,0.9825,1
3453,4,12,3261,0.9384,1
2919,4,67,3363,0.901,1
12456,4,144,223,0.9058,1
13131,4,12,104,0.8846,1
2883,4,103,4903,0.9482,1
3311,4,183,16906,0.8521,1
3465,4,12,4602,0.9522,1
2723,4,83,14394,0.9134,1
12519,4,59,229,0.8821,1
3501,4,144,284,0.8768,1
3024,4,12,4897,0.9567,1
3312,4,144,5318,0.8567,1
3415,4,144,4396,0.9304,1
11603,4,59,4349,0.8305,1
2777,4,67,5136,0.9357,1
2970,4,67,4149,0.9325,1
12495,4,67,224,0.9286,1
13112,4,103,98,0.8571,1
2998,4,12,4335,0.8789,1
3420,4,12,5219,0.8998,1
12545,4,59,221,0.9095,1
3340,4,171,6554,0.8306,1
10696,4,120,6260,0.9308,1
11800,4,126,738,0.8753,1
2913,4,144,113,0.8938,1
3410,4,171,9274,0.9565,1
3318,4,103,4278,0.9612,1
10134,4,12,5673,0.8563,1
2706,4,169,7115,0.9289,1
3702,5,152,10274,0.8375,1
9588,5,73,4492,0.8787,1
3927,5,79,2120,0.8321,1
11243,5,116,1861,0.8458,1
9778,5,33,5544,0.8721,1
5470,5,89,256,0.8477,1
9005,5,73,4276,0.8522,1
13478,5,109,836,0.8409,1
11521,5,79,1256,0.8678,1
9980,5,79,4552,0.8805,1
9641,5,1,4327,0.9381,1
7989,5,96,4535,0.8781,1
3585,5,8,868,0.9136,1
4531,5,55,3605,0.8374,1
11398,5,96,1375,0.8749,1
4362,5,89,2962,0.8612,1
5877,5,89,100,0.92,1
9571,5,53,4410,0.8435,1
13416,5,73,857,0.9078,1
9999,5,8,4329,0.8438,1
8480,5,173,72,0.8611,1
3792,5,8,878,0.91,1
3874,5,168,12004,0.8321,1
5919,5,66,9718,0.8571,1
4330,5,14,169,0.9112,1
9427,5,73,4379,0.953,1
5083,5,8,897,0.8528,1
11249,5,168,2079,0.8701,1
9677,5,96,4628,0.8619,1
4351,5,89,219,0.863,1
6543,6,27,5003,0.9464,1
11623,6,1,3367,0.8524,1
6713,6,147,10775,0.8772,1
11137,6,53,2185,0.9076,1
10287,6,1,5113,0.8899,1
11630,6,27,1358,0.8822,1
6734,6,27,13450,0.9184,1
10339,6,27,4383,0.8426,1
11026,6,79,3126,0.9085,1
10801,6,27,2349,0.9221,1
6542,6,4,5001,0.9458,1
11079,6,14,2634,0.9343,1
10982,6,47,2503,0.8853,1
10786,6,116,2296,0.9177,1
10907,6,27,3423,0.9083,1
10966,6,53,3358,0.8368,1
6840,6,53,9613,0.8387,1
6710,6,1,13287,0.887,1
6716,6,8,10776,0.8441,1
11116,6,8,2262,0.8408,1
11623,6,1,3367,0.8524,1
10871,6,14,2293,0.9315,1
10092,6,27,5776,0.8769,1
11115,6,53,2262,0.9363,1
10892,6,1,2669,0.9015,1
10337,6,168,4383,0.961,1
10876,6,53,2654,0.8376,1
11087,6,27,2344,0.8797,1
10987,6,73,2450,0.9388,1
10967,6,53,2659,0.8492,1
7703,7,97,5668,0.8589,1
7104,7,145,5828,0.8735,1
7084,7,19,2132,0.8476,1
7129,7,76,1213,0.9233,1
7601,7,153,1557,0.8812,1
7759,7,19,2993,0.8466,1
7579,7,39,7934,0.8756,1
8150,7,118,3352,0.9418,1
7581,7,39,2873,0.8402,1
7660,7,118,5431,0.8713,1
8056,7,97,3451,0.8748,1
7336,7,76,3151,0.9245,1
7673,7,118,1078,0.8349,1
7833,7,118,2087,0.9368,1
7203,7,19,1527,0.8769,1
7416,7,118,3294,0.8752,1
7603,7,76,6135,0.866,1
8056,7,97,3451,0.8748,1
7128,7,97,713,0.8906,1
8020,7,97,5560,0.8836,1
7727,7,97,3141,0.8981,1
8067,7,97,4805,0.8574,1
7708,7,97,4191,0.8933,1
7042,7,153,671,0.8942,1
7134,7,76,2467,0.8338,1
11572,7,37,578,0.955,1
7727,7,97,3141,0.8981,1
7132,7,118,604,0.8858,1
7340,7,97,3151,0.9327,1
7745,7,118,16739,0.8933,1
12657,1,36,167,0.9521,1
10547,1,149,6150,0.8813,1
11664,1,93,1059,0.9075,1
12911,1,9,151,0.9007,1
151,1,93,6636,0.9284,1
68,1,51,7117,0.9446,1
10402,1,101,6401,0.8467,1
10493,1,40,5856,0.9735,1
12916,1,5,162,0.9321,1
10619,1,40,6252,0.9213,1
12661,1,104,169,0.8521,1
10663,1,70,5908,0.9785,1
10425,1,164,6084,0.9839,1
7930,1,111,5436,0.9818,1
10636,1,9,6044,0.8375,1
163,1,70,11246,0.9558,1
10592,1,9,5893,0.9007,1
10417,1,93,5644,0.9777,1
12783,1,36,156,0.9808,1
12934,1,93,171,0.9766,1
12763,1,130,164,0.9634,1
12915,1,111,158,0.8418,1
11857,1,93,1325,0.8566,1
12764,1,5,170,0.8706,1
12627,1,104,171,0.883,1
10592,1,9,5893,0.9007,1
12820,1,51,182,0.9341,1
11,1,51,6694,0.8869,1
12760,1,104,176,0.8352,1
7922,1,149,19409,0.9532,1
801,2,20,10829,0.8806,1
765,2,141,7473,0.8694,1
991,2,105,13070,0.9531,1
11992,2,2,1472,0.8363,1
233,2,30,216,0.8472,1
12093,2,138,1446,0.8811,1
1132,2,30,11222,0.9142,1
892,2,155,153,0.8301,1
11959,2,105,1490,0.8483,1
371,2,140,23219,0.9387,1
1268,2,114,6258,0.9056,1
342,2,30,8156,0.9077,1
485,2,140,10844,0.854,1
641,2,90,10006,0.8942,1
346,2,20,556,0.8507,1
12093,2,138,1446,0.8811,1
12060,2,137,1474,0.9071,1
332,2,148,14838,0.8476,1
989,2,30,9231,0.8608,1
1159,2,,557,0.9443,1
661,2,176,15423,0.8458,1
11894,2,114,1513,0.8956,1
788,2,90,7930,0.8734,1
12065,2,114,1470,0.9218,1
1235,2,140,12070,0.8809,1
12069,2,114,1495,0.8642,1
469,2,140,11844,0.9054,1
301,2,90,713,0.8527,1
333,2,71,11677,0.8497,1
12206,2,90,1534,0.8455,1
2480,3,106,10760,0.8657,1
1789,3,157,9345,0.8759,1
2360,3,136,9783,0.8832,1
1554,3,136,6444,0.8735,1
2010,3,136,329,0.9605,1
2454,3,82,3246,0.9436,1
12297,3,136,274,0.927,1
1683,3,82,6148,0.9037,1
12953,3,106,118,0.8814,1
12998,3,74,120,0.9583,1
13009,3,136,121,0.9339,1
2313,3,82,595,0.8588,1
1827,3,136,9342,0.8657,1
12383,3,157,285,0.9614,1
2164,3,157,8439,0.8867,1
13004,3,74,128,0.8906,1
2441,3,74,12545,0.9155,1
1586,3,74,6622,0.8654,1
12320,3,136,285,0.8947,1
2346,3,157,4859,0.8708,1
11750,3,157,976,0.9416,1
2272,3,74,7962,0.9352,1
1430,3,136,4833,0.897,1
2472,3,82,4631,0.902,1
12960,3,136,122,0.918,1
2326,3,74,4137,0.9268,1
1836,3,136,4116,0.861,1
12283,3,136,269,0.8959,1
13192,3,82,133,0.8797,1
2223,3,136,5437,0.8974,1
12548,4,144,218,0.9679,1
3037,4,103,7225,0.9366,1
10730,4,3,7352,0.8713,1
2842,4,103,82,0.878,1
13178,4,12,109,0.9174,1
12482,4,103,234,0.9103,1
3288,4,169,19403,0.9562,1
12557,4,12,223,0.87,1
13073,4,67,99,0.9697,1
2926,4,171,260,0.8423,1
13160,4,103,107,0.8411,1
3307,4,12,8500,0.9256,1
3242,4,67,5997,0.8843,1
13112,4,103,98,0.8571,1
12481,4,103,234,0.9103,1
3440,4,67,3543,0.899,1
2847,4,144,7336,0.8641,1
3398,4,67,2530,0.8759,1
3370,4,12,3395,0.8807,1
12575,4,103,211,0.891,1
3476,4,171,11057,0.9266,1
2732,4,144,5611,0.8872,1
3152,4,144,6824,0.8873,1
3058,4,67,6233,0.8481,1
13174,4,144,105,0.981,1
11790,4,103,465,0.9419,1
13178,4,12,109,0.9174,1
13159,4,59,99,0.9899,1
2712,4,103,4276,0.9053,1
2828,4,144,4104,0.9564,1
9769,5,96,4549,0.8921,1
11238,5,79,1411,0.8313,1
6328,5,53,4202,0.8977,1
4336,5,14,170,0.8647,1
5425,5,109,4374,0.8512,1
8879,5,79,4328,0.9196,1
4396,5,89,3402,0.8339,1
5306,5,60,5111,0.8431,1
4507,5,53,6190,0.8418,1
5296,5,55,4401,0.8425,1
8582,5,53,4488,0.8492,1
4269,5,96,5058,0.8432,1
9773,5,96,4299,0.9158,1
11369,5,14,1384,0.909,1
9813,5,73,4737,0.8493,1
11186,5,1,1360,0.85,1
6222,5,8,4298,0.9472,1
8782,5,55,4639,0.8726,1
13469,5,14,871,0.9403,1
11185,5,133,2708,0.8475,1
4186,5,109,1310,0.9489,1
8867,5,96,4449,0.8377,1
13469,5,14,871,0.9403,1
5439,5,60,6463,0.8354,1
5930,5,89,3433,0.834,1
9900,5,89,4757,0.8812,1
4897,5,8,829,0.8384,1
4510,5,73,5643,0.8556,1
4572,5,79,912,0.9211,1
11214,5,159,3089,0.8446,1
10096,6,55,6132,0.8598,1
6835,6,173,14691,0.8824,1
10868,6,73,3089,0.8378,1
10349,6,116,5410,0.8797,1
11054,6,27,2366,0.896,1
11012,6,173,1155,0.8857,1
10750,6,53,2589,0.8903,1
10791,6,4,3188,0.8748,1
10054,6,27,5567,0.8353,1
10008,6,55,1,1,1
6569,6,8,17038,0.8948,1
10268,6,8,6694,0.8956,1
10175,6,75,5988,0.8617,1
6523,6,115,6503,0.8324,1
11059,6,53,2293,0.9224,1
10786,6,116,2296,0.9177,1
6565,6,96,15029,0.883,1
10899,6,73,4026,0.9111,1
10206,6,4,6431,0.9288,1
10237,6,147,6974,0.9032,1
10237,6,147,6974,0.9032,1
11138,6,109,2185,0.8705,1
10296,6,53,4404,0.9183,1
11039,6,27,2155,0.8845,1
11147,6,27,2457,0.8799,1
10975,6,27,3056,0.8658,1
10935,6,1,2326,0.9415,1
6910,6,115,82165,0.8308,1
10054,6,27,5567,0.8353,1
10179,6,147,4417,0.9305,1
7077,7,118,1679,0.8684,1
8020,7,97,5560,0.8836,1
7020,7,118,1986,0.9325,1
8062,7,76,3977,0.9034,1
7545,7,145,1014,0.8412,1
7566,7,76,14,1,1
7651,7,76,1813,0.8362,1
7806,7,118,2461,0.8557,1
7358,7,118,5734,0.9268,1
8043,7,18,30,0.9,1
6980,7,118,13548,0.9161,1
7626,7,97,607,0.8369,1
7809,7,118,1902,0.9485,1
7660,7,118,5431,0.8713,1
7745,7,118,16739,0.8933,1
7654,7,118,966,0.9141,1
8083,7,18,5369,0.8823,1
7064,7,97,1199,0.8515,1
8055,7,39,3452,0.9087,1
11561,7,97,491,0.8473,1
7670,7,118,3396,0.9547,1
7020,7,118,1986,0.9325,1
11654,7,145,500,0.874,1
7201,7,118,1527,0.8847,1
7336,7,76,3151,0.9245,1
7605,7,153,6135,0.8639,1
7617,7,18,2466,0.9339,1
6968,7,97,5433,0.8724,1
8025,7,118,8829,0.8926,1
7384,7,97,2511,0.8491,1
89,1,36,13773,0.9209,1
31,1,40,12324,0.8573,1
12910,1,70,168,0.8333,1
12783,1,36,156,0.9808,1
12907,1,111,161,0.9255,1
7896,1,104,22086,0.9449,1
10633,1,130,7538,0.8768,1
12637,1,51,190,0.9,1
12905,1,70,166,0.8554,1
38,1,70,7944,0.9612,1
7879,1,101,8350,0.9057,1
12738,1,164,177,0.8475,1
10590,1,149,5627,0.9737,1
167,1,130,6533,0.9515,1
7,1,61,16585,0.866,1
78,1,104,13109,0.84,1
7928,1,164,13019,0.8381,1
10425,1,164,6084,0.9839,1
140,1,149,10702,0.8739,1
12647,1,5,138,0.8478,1
10448,1,93,6336,0.8711,1
11862,1,178,1112,0.8777,1
10433,1,40,5774,0.9626,1
10598,1,111,6151,0.9285,1
12836,1,101,176,0.9943,1
12630,1,5,138,0.8551,1
44,1,9,7529,0.9256,1
10557,1,5,5549,0.9798,1
12845,1,130,151,0.947,1
5,1,149,9727,0.8618,1
794,2,71,10220,0.8632,1
481,2,17,26866,0.9491,1
12009,2,90,1485,0.9118,1
12151,2,90,1447,0.897,1
11893,2,141,1456,0.875,1
12213,2,176,1545,0.9599,1
11928,2,176,1487,0.8547,1
814,2,138,12787,0.8781,1
840,2,138,7959,0.852,1
397,2,20,15328,0.9415,1
11981,2,176,1523,0.893,1
431,2,141,8738,0.8721,1
1232,2,176,19636,0.8779,1
1104,2,155,13078,0.8508,1
11932,2,105,1505,0.8831,1
11952,2,138,1518,0.9032,1
1021,2,155,1290,0.886,1
11952,2,138,1518,0.9032,1
1164,2,137,9479,0.8758,1
635,2,90,9101,0.8452,1
300,2,155,10084,0.838,1
659,2,155,12112,0.8861,1
875,2,137,12881,0.8629,1
1340,2,90,8461,0.8734,1
397,2,20,15328,0.9415,1
780,2,137,9720,0.8666,1
782,2,140,7879,0.9159,1
799,2,143,93,0.871,1
12042,2,105,1525,0.9233,1
11959,2,105,1490,0.8483,1
12399,3,74,261,0.8544,1
2223,3,136,5437,0.8974,1
12383,3,157,285,0.9614,1
1606,3,161,13262,0.8693,1
12351,3,106,311,0.9486,1
2151,3,74,4145,0.9271,1
2049,3,106,4109,0.972,1
2268,3,113,6336,0.8565,1
2184,3,82,6609,0.8886,1
11726,3,82,703,0.926,1
1885,3,161,494,0.9251,1
1443,3,136,3429,0.8988,1
12392,3,136,293,0.8771,1
12945,3,136,131,0.8473,1
2448,3,157,7392,0.8727,1
2526,3,136,5062,0.9403,1
13023,3,136,116,0.8966,1
1400,3,74,108,0.8796,1
1469,3,106,4250,0.9209,1
13251,3,136,134,0.903,1
1497,3,136,231,0.8788,1
13191,3,136,133,0.9248,1
12398,3,113,280,0.9107,1
1443,3,136,3429,0.8988,1
2428,3,74,6569,0.8469,1
11724,3,74,703,0.963,1
2412,3,136,4232,0.8979,1
2233,3,106,5790,0.8762,1
2072,3,136,16187,0.9301,1
1789,3,157,9345,0.8759,1
13079,4,12,107,0.8411,1
3320,4,103,4278,0.9044,1
2949,4,12,9950,0.8982,1
2848,4,144,6530,0.9516,1
3533,4,103,66,0.8636,1
3519,4,12,227,0.8546,1
3033,4,67,7944,0.8375,1
2998,4,12,4335,0.8789,1
11788,4,103,465,0.9677,1
12541,4,12,220,0.9182,1
12531,4,144,234,0.8761,1
3152,4,144,6824,0.8873,1
12498,4,103,214,0.972,1
3303,4,120,434,0.97,1
3204,4,12,4662,0.8958,1
11803,4,12,830,0.8747,1
3352,4,12,3958,0.8643,1
12558,4,67,216,0.9306,1
2905,4,144,3947,0.8371,1
3312,4,144,5318,0.8567,1
12462,4,103,252,0.9286,1
12444,4,103,228,0.9868,1
2794,4,12,76,0.8816,1
3254,4,12,3929,0.8534,1
13116,4,12,105,0.9619,1
13085,4,67,103,0.835,1
2998,4,12,4335,0.8789,1
3311,4,183,16906,0.8521,1
3204,4,12,4662,0.8958,1
2932,4,103,5726,0.8697,1
8671,5,53,4444,0.8884,1
5814,5,8,1030,0.8417,1
5930,5,89,3433,0.834,1
9377,5,1,4372,0.8781,1
8999,5,73,4325,0.8301,1
6036,5,173,3174,0.8582,1
8386,5,53,4455,0.8965,1
9005,5,73,4276,0.8522,1
9516,5,73,4337,0.9327,1
6432,5,45,6994,0.8732,1
3595,5,8,2100,0.8395,1
9377,5,1,4372,0.8781,1
4553,5,55,56,0.8571,1
5379,5,125,143,0.8811,1
9945,5,53,4250,0.9494,1
13315,5,116,891,0.899,1
3976,5,177,4772,0.9516,1
8543,5,25,5682,0.8525,1
11698,5,25,1320,0.8311,1
8483,5,173,122,0.9016,1
13404,5,96,897,0.971,1
11509,5,116,1456,0.9286,1
9738,5,1,4481,0.9346,1
8252,5,8,1311,0.8703,1
8164,5,85,5800,0.8609,1
9778,5,33,5544,0.8721,1
4590,5,79,1730,0.8451,1
13314,5,133,901,0.8424,1
3737,5,60,5521,0.8446,1
9630,5,60,4821,0.8332,1
10963,6,27,3358,0.8848,1
6830,6,159,15973,0.9125,1
11095,6,173,1082,0.8835,1
10148,6,27,6571,0.8728,1
10308,6,73,6593,0.8711,1
6487,6,109,12930,0.8497,1
10166,6,89,4961,0.8903,1
6610,6,27,25403,0.8455,1
6553,6,173,4445,0.8535,1
11089,6,53,2344,0.9433,1
6781,6,72,13844,0.8716,1
10092,6,27,5776,0.8769,1
6532,6,73,6980,0.9246,1
10145,6,27,6062,0.8801,1
10220,6,179,4903,0.8805,1
11053,6,53,2366,0.8952,1
10822,6,33,3163,0.8764,1
10863,6,7,2435,0.8382,1
10176,6,8,4417,0.894,1
10889,6,168,2609,0.8624,1
6551,6,27,4886,0.8316,1
6548,6,96,4539,0.8475,1
6485,6,159,12931,0.927,1
6817,6,79,17167,0.8679,1
10336,6,179,4383,0.9443,1
10899,6,73,4026,0.9111,1
11071,6,53,2285,0.8678,1
6835,6,173,14691,0.8824,1
6501,6,27,4492,0.8615,1
6606,6,53,9891,0.9021,1
8098,7,97,31,0.9677,1
7616,7,153,2465,0.8844,1
7034,7,153,1150,0.8513,1
7277,7,97,2396,0.8965,1
7666,7,18,5445,0.944,1
7541,7,118,2262,0.9602,1
7569,7,76,1271,0.871,1
11631,7,76,291,0.9553,1
7545,7,145,1014,0.8412,1
7129,7,76,1213,0.9233,1
7704,7,118,4191,0.9652,1
8020,7,97,5560,0.8836,1
8103,7,18,80,0.9,1
8119,7,76,2921,0.9223,1
11871,7,165,3205,0.8615,1
7569,7,76,1271,0.871,1
7322,7,145,863,0.8841,1
7072,7,118,2403,0.9484,1
11561,7,97,491,0.8473,1
7651,7,76,1813,0.8362,1
11866,7,165,1067,0.8341,1
7039,7,97,845,0.8355,1
6979,7,97,13548,0.8907,1
7248,7,76,1146,0.8813,1
7207,7,19,2054,0.8734,1
8038,7,18,3067,0.94,1
7340,7,97,3151,0.9327,1
8067,7,97,4805,0.8574,1
8155,7,39,5802,0.9087,1
7514,7,118,1253,0.9393,1
144,1,13,23238,0.7011,2
12886,1,104,176,0.8295,2
12640,1,5,171,0.8246,2
12893,1,149,176,0.8295,2
12737,1,130,199,0.7035,2
139,1,130,17277,0.8039,2
