content_id,part,tag_lecture,qstats_count,qstats_answered_correctly,difficulty
13453,5,53,869,0.8389,1
5561,5,109,1988,0.834,1
12466,4,12,236,0.5339,3
8808,5,55,4565,0.7713,2
6229,5,8,1588,0.8363,1
12285,3,106,274,0.9708,1
13169,4,12,97,0.3093,3
10499,1,9,6182,0.8347,1
1860,3,161,451,0.3082,3
10035,6,147,6405,0.7074,2
1026,2,155,144,0.8056,2
3439,4,67,3543,0.7454,2
7628,7,97,853,0.7925,2
7775,7,97,11287,0.6818,2
10720,4,3,6188,0.5856,3
9350,5,53,4591,0.7556,2
1035,2,90,11948,0.8123,2
3089,4,144,7304,0.971,1
9741,5,1,4492,0.5561,3
11568,7,97,590,0.7593,2
12875,1,9,154,0.7662,2
1673,3,106,15043,0.7559,2
12707,1,164,158,0.9241,1
8641,5,15,10744,0.6621,2
6266,5,116,26727,0.5143,3
11294,5,8,1234,0.7415,2
1978,3,82,7766,0.6786,2
9142,5,53,4900,0.3051,3
8223,5,8,1378,0.8026,2
10044,6,177,8854,0.6161,3
13501,5,8,834,0.7362,2
2046,3,136,5908,0.9303,1
9729,5,1,4600,0.6954,2
3491,4,169,5365,0.888,1
7345,7,97,10683,0.6917,2
12725,1,101,157,0.5096,3
8408,5,53,4986,0.4962,3
9760,5,96,4505,0.9183,1
796,2,90,10152,0.7627,2
7840,7,76,1434,0.5858,3
3996,5,8,1487,0.5864,3
5653,5,96,17117,0.3379,3
10835,6,27,2578,0.9088,1
11677,2,148,1522,0.4928,3
11226,5,73,1471,0.7804,2
6250,5,159,15640,0.7859,2
1706,3,136,546,0.8187,2
9525,5,53,4453,0.879,1
6347,5,1,6559,0.827,2
10073,6,27,28739,0.2771,3
2087,3,74,3827,0.9292,1
7471,7,19,2124,0.7613,2
11624,6,86,3367,0.5943,3
6892,6,79,29668,0.568,3
6281,5,80,22942,0.651,3
9357,5,73,4541,0.5688,3
3674,5,55,4121,0.6972,2
12417,3,106,276,0.808,2
9116,5,73,4614,0.4777,3
9626,5,53,4600,0.5854,3
8420,5,73,5318,0.2213,3
12785,1,94,170,0.8882,1
6003,5,64,16337,0.5966,3
9138,5,53,4543,0.5611,3
5283,5,52,13738,0.7059,2
3945,5,123,24605,0.6992,2
7503,7,118,6194,0.8836,1
6647,6,27,871,0.4742,3
7714,7,39,3126,0.8794,1
5960,5,133,12850,0.4591,3
7692,7,39,4376,0.7089,2
13041,4,103,98,0.7653,2
1757,3,74,14474,0.7415,2
3444,4,67,4211,0.9525,1
8128,7,18,3156,0.8302,1
8514,5,116,4754,0.858,1
12667,1,164,166,0.9518,1
11942,2,176,1554,0.7046,2
12887,1,9,160,0.7625,2
10275,6,27,8731,0.7342,2
368,2,114,19111,0.617,3
11577,7,165,3415,0.8088,2
12347,3,82,263,0.8023,2
5487,5,66,12225,0.7131,2
11190,5,53,1303,0.8956,1
11768,2,90,1493,0.5861,3
6200,5,8,1302,0.831,1
9693,5,55,19360,0.2907,3
1043,2,114,12411,0.6479,3
1297,2,140,6143,0.9261,1
7367,7,39,5893,0.9101,1
2802,4,103,5217,0.8275,2
10234,6,179,5173,0.5678,3
797,2,20,7858,0.9014,1
12261,2,90,1481,0.5793,3
9576,5,96,4438,0.6778,2
10033,6,0,1,1,1
237,2,140,14213,0.7798,2
5825,5,8,1264,0.7658,2
11476,5,156,2696,0.7804,2
12812,1,68,157,0.242,3
11304,5,91,1981,0.8238,2
6588,6,89,25016,0.8636,1
1086,2,155,10847,0.8115,2
1259,2,141,11727,0.8602,1
6745,6,1,16934,0.6928,2
8188,5,53,4808,0.275,3
12150,2,140,1488,0.8468,1
10397,1,5,8914,0.593,3
9497,5,112,7394,0.751,2
522,2,155,16118,0.8723,1
10983,6,64,3116,0.742,2
6001,5,173,18113,0.2966,3
9650,5,1,4677,0.7133,2
2409,3,157,10737,0.4094,3
5581,5,54,50646,0.5715,3
8696,5,1,4750,0.4061,3
8809,5,55,4696,0.5903,3
5047,5,125,8755,0.8005,2
3790,5,125,9517,0.792,2
1246,2,2,12009,0.4133,3
6829,6,14,15972,0.8413,1
3698,5,125,11424,0.8266,2
7740,7,118,3241,0.9426,1
9194,5,96,4666,0.6309,3
8812,5,166,5192,0.8573,1
2106,3,74,7768,0.879,1
864,2,138,176,0.8239,2
