content_id,part,tag_lecture,qstats_count,qstats_answered_correctly,difficulty
2724,4,83.0,14393,0.3697,3
2669,4,144.0,5676,0.3916,3
2936,4,12.0,3452,0.7422,2
3272,4,126.0,10064,0.8187,2
12452,4,171.0,243,0.9177,1
3420,4,12.0,5219,0.8998,1
3271,4,126.0,10063,0.7157,2
8353,5,73.0,4500,0.7409,2
3694,5,109.0,3257,0.7102,2
5029,5,25.0,37251,0.5357,3
11512,5,14.0,1405,0.8968,1
5901,5,89.0,4449,0.6961,2
5939,5,89.0,7942,0.469,3
4880,5,8.0,2396,0.6774,2
9953,5,53.0,4460,0.6753,2
11342,5,1.0,1356,0.7279,2
4257,5,151.0,55705,0.3629,3
4224,5,73.0,5485,0.8396,1
11534,5,166.0,2619,0.6102,3
13396,5,73.0,943,0.4348,3
8945,5,53.0,4948,0.4151,3
9987,5,80.0,6962,0.7155,2
8268,5,8.0,1258,0.7154,2
6021,5,173.0,363,0.8237,2
11522,5,53.0,1566,0.5639,3
4667,5,174.0,20183,0.7187,2
6066,5,147.0,1118,0.7782,2
4279,5,89.0,4244,0.799,2
3762,5,152.0,13500,0.5894,3
3912,5,96.0,5366,0.5803,3
5251,5,45.0,7690,0.8043,2
5262,5,65.0,45977,0.5875,3
3972,5,177.0,5152,0.9079999999999999,1
9447,5,55.0,4516,0.7256,2
5742,5,8.0,140,0.7,2
6325,5,53.0,5866,0.6882,2
6674,5,66.0,25280,0.4093,3
10806,6,53.0,5234,0.40700000000000003,3
6827,6,1.0,11633,0.9023,1
6645,6,53.0,868,0.7903,2
10036,6,27.0,6404,0.7597,2
10956,6,27.0,2488,0.26,3
10359,6,53.0,5202,0.9333,1
10341,6,27.0,6150,0.7267,2
6759,6,27.0,34334,0.7743,2
10088,6,27.0,5541,0.5042,3
10331,6,147.0,5490,0.7089,2
10286,6,27.0,5113,0.7332,2
10213,6,8.0,5211,0.7022,2
6568,6,27.0,15037,0.6029,3
6723,6,179.0,8656,0.8842,1
10210,6,1.0,6317,0.7549,2
10160,6,147.0,6011,0.5888,3
11152,6,79.0,2260,0.8858,1
10897,6,14.0,2794,0.4091,3
10784,6,109.0,2296,0.8711,1
10019,6,27.0,6651,0.4929,3
10999,6,53.0,3829,0.321,3
11068,6,8.0,2248,0.6917,2
10778,6,116.0,2625,0.8312,1
6835,6,173.0,14691,0.8824,1
6711,6,27.0,13297,0.7671,2
10898,6,73.0,2794,0.5043,3
10060,6,73.0,6780,0.4401,3
11021,6,179.0,2462,0.8436,1
10090,6,8.0,5775,0.3167,3
10103,6,73.0,7676,0.5331,3
6988,7,118.0,10954,0.6314,3
7470,7,145.0,2124,0.7053,2
7462,7,18.0,6503,0.6579,3
7441,7,153.0,1848,0.5882,3
7121,7,76.0,3856,0.7539,2
7228,7,97.0,2484,0.7528,2
7424,7,145.0,13270,0.3194,3
7301,7,18.0,3426,0.648,3
6931,7,97.0,1831,0.6809999999999999,2
7205,7,145.0,2054,0.8559,1
7081,7,118.0,2132,0.5267,3
7511,7,97.0,659,0.8118,2
7381,7,39.0,2511,0.8033,2
7149,7,118.0,11878,0.9296,1
7188,7,118.0,1943,0.5373,3
7507,7,97.0,6346,0.6056,3
7272,7,97.0,7037,0.5937,3
7445,7,97.0,1381,0.6112,3
7698,7,97.0,4396,0.7425,2
7800,7,76.0,3830,0.601,3
7364,7,18.0,144,0.9653,1
7801,7,153.0,3830,0.9178,1
8055,7,39.0,3452,0.9087,1
7757,7,97.0,2994,0.7806,2
7186,7,19.0,3964,0.5245,3
7214,7,18.0,2772,0.6984,2
7183,7,19.0,2460,0.4894,3
7146,7,97.0,11879,0.6314,3
7617,7,18.0,2466,0.9339,1
7607,7,97.0,1360,0.6654,2
12910,1,70.0,168,0.8333,1
12723,1,5.0,170,0.7412,2
12898,1,51.0,151,0.9007,1
7892,1,51.0,21348,0.7368,2
11860,1,99.0,1460,0.8548,1
12740,1,104.0,164,0.9024,1
12779,1,9.0,157,0.9299,1
12844,1,51.0,191,0.8796,1
194,1,61.0,22464,0.6746,2
7980,1,149.0,10382,0.7733,2
33,1,93.0,10653,0.7968,2
68,1,51.0,7117,0.9446,1
10559,1,51.0,6324,0.9058,1
10482,1,93.0,5786,0.9004,1
12635,1,61.0,178,0.6404,3
12859,1,187.0,175,0.9029,1
10578,1,5.0,5701,0.9533,1
10529,1,149.0,11646,0.5326,3
10535,1,130.0,5752,0.9793,1
84,1,36.0,8368,0.8384,1
184,1,94.0,17054,0.8088,2
7853,1,5.0,5664,0.9135,1
12632,1,51.0,154,0.8377,1
10553,1,99.0,6651,0.8645,1
183,1,61.0,31057,0.7307,2
2,1,101.0,44905,0.5543,3
10542,1,61.0,7025,0.9021,1
12712,1,9.0,176,0.3807,3
7980,1,149.0,10382,0.7733,2
124,1,9.0,12295,0.7484,2
458,2,138.0,11734,0.6908,2
925,2,114.0,10063,0.7857,2
1205,2,141.0,10535,0.858,1
531,2,71.0,9935,0.7183,2
964,2,176.0,8846,0.7373,2
12268,2,140.0,1517,0.8556,1
1187,2,137.0,11675,0.7997,2
12245,2,155.0,1550,0.8942,1
721,2,176.0,54054,0.6714,2
12177,2,155.0,1509,0.774,2
1061,2,20.0,12283,0.8722,1
328,2,138.0,13337,0.7396,2
11779,2,105.0,1431,0.914,1
11932,2,105.0,1505,0.8831,1
550,2,2.0,8965,0.7747,2
12266,2,90.0,1513,0.6484,3
1051,2,138.0,16205,0.6351,3
244,2,30.0,23863,0.6623,2
540,2,90.0,15830,0.7541,2
275,2,155.0,15055,0.7601,2
11988,2,30.0,1571,0.6989,2
866,2,155.0,17148,0.6397,3
459,2,20.0,884,0.4683,3
935,2,114.0,5281,0.8383,1
630,2,140.0,9182,0.6989,2
1136,2,137.0,11443,0.7207,2
11998,2,105.0,1482,0.8799,1
11767,2,71.0,1454,0.7957,2
1380,2,2.0,9879,0.7885,2
226,2,30.0,9774,0.93,1
11839,3,74.0,1083,0.5753,3
2148,3,74.0,7399,0.7487,2
13248,3,136.0,125,0.72,2
1720,3,113.0,15075,0.8866,1
13227,3,136.0,136,0.7721,2
1401,3,136.0,108,0.9167,1
12284,3,82.0,269,0.9405,1
1909,3,136.0,69,0.5362,3
12278,3,82.0,266,0.9135,1
2297,3,82.0,5353,0.9692,1
1957,3,82.0,90,0.7889,2
2264,3,136.0,10233,0.5014,3
2023,3,82.0,5709,0.7436,2
2544,3,136.0,5818,0.9567,1
2173,3,157.0,5993,0.7565,2
2250,3,82.0,14570,0.2723,3
1662,3,136.0,6267,0.5906,3
2464,3,136.0,3066,0.787,2
1937,3,74.0,7711,0.9314,1
2002,3,82.0,17113,0.6943,2
1488,3,136.0,321,0.8941,1
1945,3,157.0,5659,0.6890000000000001,2
13250,3,136.0,134,0.9403,1
2057,3,136.0,5305,0.8173,2
2404,3,106.0,317,0.8454,1
12344,3,136.0,309,0.6634,2
1747,3,82.0,2990,0.3813,3
1770,3,82.0,6498,0.7929,2
2492,3,82.0,5920,0.7535,2
1972,3,82.0,5487,0.5123,3
3147,4,103.0,12779,0.8289,2
3295,4,67.0,221,0.7149,2
2840,4,67.0,4270,0.5232,3
3493,4,12.0,5139,0.8194,2
3097,4,67.0,3414,0.7024,2
2943,4,12.0,5539,0.7191,2
10133,4,12.0,5673,0.5373,3
12505,4,103.0,235,0.9447,1
13104,4,59.0,106,0.6887,2
13092,4,67.0,82,0.622,3
3327,4,12.0,5378,0.6348,3
2862,4,169.0,8399,0.9476,1
2687,4,12.0,3420,0.617,3
2876,4,12.0,5355,0.406,3
3113,4,67.0,7879,0.8694,1
2896,4,12.0,4055,0.7492,2
3306,4,12.0,8501,0.8151,2
3291,4,67.0,4522,0.8041,2
10126,4,169.0,8330,0.3565,3
13060,4,12.0,110,0.5818,3
3455,4,12.0,3262,0.7698,2
3153,4,12.0,6955,0.6602,2
12457,4,144.0,223,0.7623,2
13100,4,12.0,106,0.6981,2
10695,4,120.0,6260,0.9741,1
12435,4,103.0,211,0.9479,1
12497,4,67.0,224,0.8705,1
3150,4,144.0,6823,0.8106,2
3196,4,67.0,4668,0.7614,2
3039,4,103.0,141,0.922,1
9812,5,53.0,5278,0.2427,3
8469,5,7.0,10047,0.659,3
5646,5,79.0,1064,0.8863,1
9513,5,73.0,4610,0.4672,3
4601,5,79.0,1570,0.8484,1
11417,5,173.0,1432,0.7221,2
9704,5,55.0,2525,0.7517,2
5824,5,8.0,1507,0.7399,2
5872,5,89.0,70,0.8286,2
9665,5,96.0,4546,0.7543,2
9182,5,96.0,4693,0.6369,3
3722,5,60.0,10139,0.7452,2
3667,5,55.0,69,0.7536,2
9542,5,53.0,4361,0.9399,1
9311,5,55.0,3026,0.6642,2
6310,5,73.0,17744,0.4101,3
5511,5,89.0,7799,0.5579,3
5241,5,80.0,27752,0.4621,3
4978,5,166.0,22117,0.732,2
4622,5,79.0,2014,0.8327,1
9447,5,55.0,4516,0.7256,2
9032,5,156.0,5810,0.7535,2
5595,5,7.0,14362,0.4694,3
9384,5,53.0,5111,0.3377,3
4194,5,109.0,2413,0.9279,1
5325,5,25.0,24735,0.6487,3
11485,5,8.0,1247,0.7851,2
9451,5,109.0,4739,0.8658,1
9162,5,1.0,4541,0.6362,3
4732,5,14.0,13978,0.5962,3
6539,6,55.0,4842,0.6592,3
6815,6,181.0,25977,0.6307,3
11123,6,79.0,2533,0.7252,2
6739,6,27.0,20754,0.7167,2
10028,6,109.0,5414,0.4935,3
6581,6,53.0,15386,0.6467,3
11162,6,109.0,2538,0.6942,2
10050,6,73.0,5498,0.2463,3
10260,6,53.0,4296,0.8987,1
6785,6,53.0,18231,0.945,1
10281,6,27.0,8960,0.4782,3
10796,6,1.0,4031,0.2578,3
11010,6,179.0,2337,0.7677,2
10300,6,27.0,6321,0.6801,2
10918,6,179.0,2209,0.8085,2
11123,6,79.0,2533,0.7252,2
6782,6,1.0,13845,0.7747,2
6596,6,128.0,18477,0.6735,2
6811,6,96.0,16224,0.3141,3
6757,6,8.0,34315,0.8029999999999999,2
10981,6,27.0,2503,0.7667,2
11048,6,53.0,1087,0.5253,3
6773,6,89.0,13673,0.8507,1
6727,6,53.0,10907,0.7602,2
10063,6,27.0,7444,0.7067,2
10904,6,27.0,2487,0.7793,2
6744,6,8.0,9781,0.688,2
10377,6,27.0,5622,0.9059,1
6904,6,125.0,19812,0.8239,2
11040,6,73.0,2155,0.6056,3
7073,7,76.0,2864,0.9099,1
6960,7,19.0,1589,0.7231,2
7426,7,76.0,5356,0.8325,1
7149,7,118.0,11878,0.9296,1
7481,7,97.0,4875,0.6053,3
7473,7,118.0,141,0.8227,2
7560,7,145.0,1844,0.5862,3
7088,7,76.0,6327,0.935,1
7634,7,18.0,824,0.7973,2
7456,7,76.0,3218,0.2815,3
7156,7,76.0,3823,0.7939,2
7440,7,97.0,1848,0.6071,3
8015,7,97.0,10397,0.7623,2
7649,7,97.0,1856,0.3944,3
7224,7,97.0,2425,0.7658,2
7548,7,76.0,11,1.0,1
7326,7,39.0,4945,0.3693,3
7306,7,19.0,4031,0.5758,3
7766,7,19.0,5974,0.4618,3
7735,7,97.0,5481,0.5165,3
7391,7,39.0,13639,0.6685,2
7393,7,97.0,13638,0.8804,1
7046,7,39.0,3006,0.7894,2
7732,7,97.0,5862,0.7387,2
7232,7,97.0,2553,0.7857,2
6983,7,97.0,4633,0.8403,1
7125,7,97.0,1308,0.9044,1
7491,7,97.0,15447,0.7939,2
7649,7,97.0,1856,0.3944,3
7310,7,19.0,2401,0.6914,2
10660,1,36.0,6749,0.8595,1
12880,1,51.0,149,0.9866,1
10647,1,94.0,6524,0.8685,1
7937,1,104.0,7960,0.8765,1
10626,1,130.0,5719,0.9927,1
7870,1,51.0,15449,0.8566,1
12821,1,93.0,154,0.8377,1
7972,1,70.0,19110,0.711,2
147,1,101.0,903,0.9601,1
12641,1,187.0,182,0.8956,1
74,1,9.0,4345,0.26899999999999996,3
12827,1,101.0,161,0.4534,3
7965,1,130.0,24043,0.755,2
10624,1,164.0,6193,0.8929,1
10406,1,5.0,5589,0.9705,1
62,1,104.0,19112,0.6711,2
7957,1,36.0,8935,0.8838,1
12656,1,93.0,153,0.9739,1
10679,1,36.0,6737,0.8409,1
7942,1,40.0,36773,0.6521,3
12692,1,61.0,171,0.8246,2
7873,1,104.0,12101,0.7527,2
12750,1,99.0,181,0.8564,1
12733,1,99.0,143,0.8042,2
12928,1,51.0,172,0.7849,2
7886,1,9.0,8476,0.8429,1
10549,1,9.0,5705,0.9521,1
12700,1,61.0,160,0.7813,2
10400,1,5.0,5575,0.9848,1
156,1,101.0,22493,0.9319,1
1351,2,20.0,6943,0.8195,2
472,2,20.0,7538,0.7875,2
343,2,20.0,9142,0.8066,2
1077,2,2.0,10552,0.8077,2
233,2,30.0,216,0.8472,1
506,2,141.0,32231,0.7926,2
11887,2,90.0,1534,0.6265,3
1168,2,114.0,6612,0.8776,1
929,2,90.0,216,0.7222,2
1338,2,90.0,15233,0.7303,2
356,2,176.0,7098,0.8825,1
12206,2,90.0,1534,0.8455,1
232,2,2.0,12237,0.58,3
12003,2,90.0,1501,0.8274,2
12137,2,30.0,1462,0.8372,1
12198,2,20.0,1507,0.9662,1
817,2,17.0,31263,0.7505,2
12211,2,2.0,1546,0.4722,3
11780,2,140.0,1401,0.8979,1
408,2,20.0,7991,0.8583,1
241,2,141.0,10179,0.7809,2
1241,2,90.0,9055,0.672,2
12095,2,90.0,1476,0.6944,2
975,2,90.0,11452,0.6259,3
1148,2,105.0,14569,0.8453,1
11938,2,176.0,1453,0.7564,2
394,2,155.0,9670,0.9482,1
229,2,105.0,11955,0.8183,2
892,2,155.0,153,0.8301,1
480,2,155.0,9174,0.7925,2
2305,3,74.0,3838,0.8273,2
2428,3,74.0,6569,0.8469,1
1906,3,157.0,110,0.9364,1
2137,3,157.0,511,0.7691,2
2118,3,74.0,13288,0.8125,2
1778,3,74.0,5014,0.7298,2
2343,3,161.0,12192,0.4569,3
12354,3,106.0,254,0.8386,1
12991,3,136.0,138,0.7754,2
12282,3,136.0,269,0.5465,3
1731,3,136.0,10382,0.3263,3
1588,3,82.0,6622,0.637,3
2413,3,74.0,5493,0.9419,1
2289,3,82.0,8582,0.6088,3
1729,3,82.0,17663,0.5473,3
11736,3,106.0,1733,0.8263,2
13239,3,136.0,124,0.6774,2
1794,3,82.0,5198,0.7886,2
2181,3,74.0,10030,0.9175,1
13021,3,157.0,131,0.8092,2
12372,3,106.0,278,0.946,1
2327,3,136.0,4137,0.716,2
1809,3,136.0,5978,0.5912,3
1889,3,106.0,5777,0.9297,1
12356,3,157.0,254,0.5669,3
2553,3,136.0,10087,0.5951,3
1498,3,82.0,230,0.6435,3
2240,3,136.0,8358,0.7787,2
2459,3,82.0,7935,0.8213,2
1847,3,106.0,7474,0.8968,1
13153,4,103.0,107,0.7009,2
2728,4,183.0,205,0.5659,3
2568,4,67.0,9310,0.4667,3
3194,4,144.0,7159,0.855,1
3257,4,67.0,3130,0.8,2
3223,4,169.0,6740,0.7884,2
3368,4,183.0,24372,0.3748,3
13080,4,12.0,107,0.8972,1
2566,4,67.0,9307,0.5246,3
3342,4,67.0,6835,0.4756,3
3230,4,67.0,5127,0.7490000000000001,2
3269,4,12.0,6840,0.6133,3
2627,4,144.0,8259,0.8424,1
11791,4,12.0,883,0.7882,2
2901,4,171.0,240,0.9292,1
2897,4,12.0,4055,0.4905,3
3252,4,12.0,3929,0.6488,3
3511,4,158.0,798,0.7318,2
12459,4,12.0,228,0.6711,2
2963,4,103.0,8052,0.5509,3
13092,4,67.0,82,0.622,3
3011,4,169.0,366,0.653,3
2873,4,171.0,12145,0.8203,2
2792,4,144.0,4597,0.6561,3
3190,4,183.0,273,0.6557,3
3464,4,103.0,4740,0.8981,1
3118,4,144.0,6000,0.636,3
2783,4,169.0,8141,0.6663,2
2727,4,12.0,5326,0.9371,1
12560,4,67.0,216,0.7546,2
3697,5,60.0,5714,0.8526,1
4057,5,1.0,9069,0.5561,3
5425,5,109.0,4374,0.8512,1
9619,5,53.0,4343,0.9206,1
8901,5,73.0,4427,0.5805,3
4893,5,8.0,1452,0.8251,2
5809,5,8.0,1368,0.742,2
3585,5,8.0,868,0.9136,1
9342,5,1.0,5183,0.3917,3
9641,5,1.0,4327,0.9381,1
8601,5,73.0,4381,0.4643,3
13357,5,96.0,832,0.8173,2
5826,5,8.0,29,0.6897,2
3602,5,8.0,2583,0.6852,2
8829,5,96.0,4921,0.6643,2
4774,5,173.0,3802,0.8322,1
4852,5,109.0,5107,0.7265,2
4771,5,64.0,20736,0.5379,3
9854,5,53.0,4471,0.5795,3
9155,5,60.0,4969,0.8390000000000001,1
8892,5,8.0,4784,0.4105,3
11342,5,1.0,1356,0.7279,2
6125,5,108.0,29093,0.4726,3
4233,5,73.0,3962,0.6784,2
5071,5,8.0,11934,0.5577,3
9215,5,134.0,5879,0.5754,3
8974,5,1.0,4652,0.8755,1
11722,5,96.0,800,0.7388,2
5374,5,109.0,3508,0.8731,1
3729,5,109.0,2632,0.8237,2
10084,6,96.0,11209,0.5092,3
6878,6,65.0,107081,0.6559999999999999,3
6627,6,179.0,12242,0.9393,1
6539,6,55.0,4842,0.6592,3
6702,6,27.0,20131,0.6297,3
10776,6,73.0,2625,0.7238,2
6863,6,53.0,10475,0.797,2
11622,6,91.0,900,0.8111,2
6577,6,96.0,22800,0.7565,2
10995,6,109.0,2911,0.7839,2
10949,6,96.0,3036,0.5939,3
10827,6,152.0,5160,0.3572,3
10166,6,89.0,4961,0.8903,1
6830,6,159.0,15973,0.9125,1
10306,6,45.0,7214,0.4055,3
11053,6,53.0,2366,0.8952,1
10072,6,174.0,28739,0.2585,3
10894,6,27.0,2669,0.846,1
10817,6,177.0,3347,0.7437,2
11024,6,1.0,3126,0.7774,2
6578,6,1.0,22810,0.295,3
6793,6,73.0,10520,0.5068,3
6820,6,27.0,17167,0.6564,3
10104,6,27.0,7676,0.775,2
6624,6,27.0,20933,0.6535,3
10296,6,53.0,4404,0.9183,1
11093,6,27.0,2460,0.8207,2
10222,6,73.0,4903,0.6716,2
10948,6,53.0,3036,0.2796,3
10005,6,53.0,1,1.0,1
7816,7,76.0,2872,0.782,2
8136,7,145.0,4883,0.8227,2
7337,7,145.0,3151,0.7845,2
7771,7,97.0,8527,0.8341,1
7258,7,153.0,2289,0.5339,3
7771,7,97.0,8527,0.8341,1
7217,7,118.0,160300,0.5011,3
11656,7,145.0,560,0.7607,2
7259,7,18.0,2289,0.7016,2
11558,7,118.0,414,0.6908,2
7720,7,97.0,3416,0.4637,3
7236,7,76.0,2688,0.8646,1
7845,7,97.0,1568,0.6524,3
7003,7,97.0,3915,0.7413,2
8071,7,118.0,3754,0.3665,3
7235,7,19.0,2552,0.8554,1
7668,7,18.0,5446,0.9442,1
7470,7,145.0,2124,0.7053,2
7207,7,19.0,2054,0.8734,1
7703,7,97.0,5668,0.8589,1
7055,7,153.0,688,0.9055,1
7127,7,76.0,713,0.8289,2
7188,7,118.0,1943,0.5373,3
7388,7,145.0,12916,0.5425,3
7051,7,153.0,1026,0.7534,2
7689,7,145.0,4376,0.7139,2
7288,7,153.0,2726,0.5264,3
8159,7,97.0,6869,0.6312,3
7445,7,97.0,1381,0.6112,3
7081,7,118.0,2132,0.5267,3
10523,1,36.0,11419,0.5974,3
136,1,93.0,7522,0.8688,1
10422,1,149.0,10373,0.632,3
10614,1,70.0,6250,0.9152,1
10659,1,9.0,5922,0.9007,1
177,1,149.0,5262,0.9289,1
11861,1,93.0,1280,0.8266,2
12769,1,36.0,160,0.6125,3
125,1,36.0,8809,0.7674,2
12696,1,70.0,166,0.4458,3
12782,1,51.0,151,0.6225,3
10424,1,5.0,7013,0.6859999999999999,2
10532,1,164.0,6565,0.8395,1
10386,1,70.0,9980,0.6319,3
10464,1,178.0,8017,0.6516,3
12641,1,187.0,182,0.8956,1
12807,1,111.0,174,0.9713,1
38,1,70.0,7944,0.9612,1
12912,1,51.0,161,0.8571,1
10676,1,5.0,5784,0.9239,1
12664,1,36.0,174,0.8046,2
7971,1,93.0,20686,0.7986,2
12706,1,61.0,167,0.8024,2
7950,1,93.0,4862,0.9056,1
81,1,5.0,5089,0.8336,1
32,1,104.0,8820,0.8627,1
10635,1,70.0,6211,0.8504,1
10533,1,51.0,6920,0.7877,2
12913,1,61.0,173,0.7861,2
10647,1,94.0,6524,0.8685,1
1067,2,2.0,20878,0.9041,1
327,2,137.0,11975,0.8258,2
593,2,71.0,30185,0.4564,3
1318,2,140.0,17887,0.8262,2
544,2,138.0,24778,0.6724,2
1064,2,148.0,19537,0.7202,2
892,2,155.0,153,0.8301,1
1140,2,90.0,6125,0.7017,2
1091,2,30.0,10677,0.7894,2
598,2,71.0,9492,0.8366,1
12036,2,148.0,1488,0.6573,3
12081,2,137.0,1475,0.7688,2
635,2,90.0,9101,0.8452,1
656,2,2.0,13767,0.84,1
1192,2,176.0,53961,0.6308,3
1042,2,138.0,8984,0.8140000000000001,2
389,2,137.0,15073,0.7729,2
12156,2,140.0,1523,0.6402,3
647,2,137.0,13274,0.7304,2
638,2,176.0,59971,0.7355,2
638,2,176.0,59971,0.7355,2
1339,2,137.0,27516,0.8927,1
11669,2,138.0,1491,0.9027,1
11903,2,30.0,1480,0.9318,1
1121,2,90.0,9803,0.7137,2
1295,2,114.0,11161,0.8276,2
11883,2,105.0,1473,0.7882,2
1098,2,155.0,8829,0.6923,2
11775,2,138.0,1588,0.5605,3
905,2,140.0,15156,0.6105,3
13188,3,136.0,123,0.8862,1
2451,3,136.0,5872,0.752,2
1955,3,74.0,90,0.8111,2
12952,3,136.0,130,0.9231,1
12395,3,113.0,264,0.8485,1
2161,3,82.0,7433,0.7186,2
12289,3,136.0,274,0.7044,2
2331,3,82.0,4703,0.6753,2
1909,3,136.0,69,0.5362,3
12288,3,106.0,274,0.9307,1
13186,3,157.0,122,0.8197,2
2002,3,82.0,17113,0.6943,2
2389,3,74.0,11211,0.7752,2
13221,3,136.0,132,0.8258,2
2318,3,82.0,6237,0.6181,3
2360,3,136.0,9783,0.8832,1
12387,3,136.0,289,0.3183,3
2359,3,106.0,9782,0.3773,3
1812,3,74.0,4867,0.7806,2
12278,3,82.0,266,0.9135,1
2157,3,136.0,5843,0.6062,3
12945,3,136.0,131,0.8473,1
1594,3,82.0,8818,0.5713,3
2170,3,157.0,7332,0.4709,3
1566,3,161.0,697,0.8049,2
2030,3,136.0,3789,0.6337,3
2058,3,74.0,5302,0.5656,3
2223,3,136.0,5437,0.8974,1
11762,3,136.0,1083,0.892,1
2274,3,136.0,7962,0.6417,3
12553,4,126.0,211,0.7867,2
13149,4,171.0,92,0.6196,3
12473,4,12.0,202,0.6089,3
12517,4,12.0,241,0.6307,3
2710,4,103.0,4277,0.7879,2
2942,4,67.0,5764,0.5645,3
3240,4,67.0,5997,0.5431,3
13074,4,67.0,99,0.8182,2
10712,4,3.0,5651,0.7558,2
13176,4,169.0,89,0.8315,1
2581,4,12.0,8410,0.5856,3
3232,4,126.0,10977,0.6136,3
12538,4,59.0,219,0.5251,3
13059,4,12.0,110,0.5364,3
10730,4,3.0,7352,0.8713,1
3425,4,126.0,8339,0.9104,1
2876,4,12.0,5355,0.406,3
2873,4,171.0,12145,0.8203,2
2823,4,12.0,6867,0.5851,3
11595,4,67.0,606,0.7409,2
11805,4,12.0,830,0.6096,3
13091,4,67.0,82,0.9146,1
13042,4,103.0,98,0.9286,1
3294,4,67.0,224,0.7991,2
3104,4,144.0,80,0.95,1
13112,4,103.0,98,0.8571,1
3231,4,126.0,10977,0.4221,3
3497,4,67.0,5274,0.8934,1
2700,4,12.0,3541,0.6038,3
3466,4,12.0,4603,0.8427,1
6081,5,1.0,6552,0.6339,3
8955,5,1.0,4687,0.8306,1
6420,5,79.0,2024,0.8340000000000001,1
5150,5,8.0,1563,0.7774,2
9700,5,55.0,9626,0.5099,3
4428,5,65.0,40158,0.6342,3
4882,5,8.0,5232,0.4551,3
9229,5,134.0,7318,0.3613,3
11469,5,173.0,1638,0.8009999999999999,2
4654,5,79.0,4843,0.6521,3
8734,5,181.0,6275,0.6384,3
9315,5,55.0,15142,0.5213,3
5911,5,91.0,5343,0.7438,2
9264,5,173.0,3199,0.7187,2
8933,5,53.0,5682,0.5246,3
4903,5,79.0,2003,0.7544,2
4005,5,128.0,17140,0.6965,2
4956,5,8.0,1675,0.7731,2
8755,5,28.0,7171,0.4706,3
11417,5,173.0,1432,0.7221,2
8857,5,53.0,4572,0.4961,3
8474,5,173.0,4957,0.6669,2
13311,5,109.0,896,0.5558,3
8481,5,173.0,3262,0.7428,2
5088,5,8.0,2060,0.4403,3
4797,5,79.0,986,0.8256,2
4465,5,108.0,28829,0.4728,3
5189,5,173.0,2701,0.8178,2
11325,5,53.0,696,0.4483,3
9998,5,182.0,8290,0.6882,2
10889,6,168.0,2609,0.8624,1
10102,6,45.0,7677,0.7761,2
11022,6,168.0,2462,0.8741,1
10756,6,79.0,3665,0.6254,3
11076,6,27.0,2738,0.8072,2
11102,6,27.0,3234,0.7483,2
10927,6,181.0,2766,0.8283,2
6899,6,27.0,15571,0.3818,3
10941,6,4.0,3895,0.8370000000000001,1
10377,6,27.0,5622,0.9059,1
10280,6,147.0,8961,0.5988,3
10750,6,53.0,2589,0.8903,1
10917,6,96.0,2209,0.8551,1
10958,6,8.0,2488,0.7018,2
10832,6,73.0,5660,0.6977,2
10774,6,179.0,2626,0.8458,1
6623,6,73.0,20927,0.7020000000000001,2
6606,6,53.0,9891,0.9021,1
10240,6,147.0,4445,0.946,1
10785,6,27.0,2296,0.7631,2
11075,6,53.0,2738,0.5077,3
6599,6,27.0,16214,0.9074,1
10198,6,27.0,6312,0.7452,2
6916,6,1.0,18096,0.6398,3
6599,6,27.0,16214,0.9074,1
10305,6,53.0,7214,0.7724,2
10084,6,96.0,11209,0.5092,3
10316,6,1.0,5067,0.3856,3
6867,6,33.0,34009,0.7090000000000001,2
11013,6,53.0,1155,0.6528,3
7616,7,153.0,2465,0.8844,1
7310,7,19.0,2401,0.6914,2
8121,7,118.0,2921,0.8329,1
7785,7,118.0,8453,0.6806,2
7492,7,97.0,15444,0.6494,3
7571,7,18.0,1271,0.7978,2
8138,7,97.0,4883,0.3553,3
7804,7,76.0,2461,0.7829999999999999,2
7103,7,118.0,5828,0.8046,2
7038,7,153.0,1214,0.7076,2
7509,7,118.0,2814,0.7090000000000001,2
7153,7,97.0,3822,0.5795,3
7062,7,97.0,1863,0.569,3
7203,7,19.0,1527,0.8769,1
7243,7,118.0,2266,0.8597,1
6974,7,97.0,3153,0.2781,3
7359,7,97.0,5734,0.846,1
7064,7,97.0,1199,0.8515,1
7369,7,76.0,5893,0.8583,1
7486,7,118.0,9420,0.732,2
7206,7,118.0,2054,0.8340000000000001,1
7604,7,97.0,6134,0.19399999999999998,3
6947,7,118.0,2595,0.7195,2
7249,7,153.0,1146,0.8098,2
7346,7,153.0,1492,0.7728,2
7676,7,97.0,1086,0.8112,2
7575,7,145.0,1861,0.5368,3
7019,7,76.0,1986,0.7296,2
7677,7,145.0,1085,0.8479,1
7568,7,18.0,15,1.0,1
12810,1,68.0,157,0.5605,3
12931,1,104.0,176,0.4943,3
10472,1,9.0,5854,0.9318,1
12805,1,5.0,160,0.9875,1
7927,1,178.0,36314,0.7277,2
10632,1,104.0,5839,0.9236,1
10668,1,9.0,6314,0.8049,2
7858,1,93.0,11965,0.8713,1
10544,1,93.0,5739,0.9171,1
21,1,9.0,11307,0.7507,2
12877,1,68.0,161,0.5093,3
10390,1,13.0,15210,0.3525,3
7972,1,70.0,19110,0.711,2
12609,1,61.0,153,0.8431,1
12760,1,104.0,176,0.8352,1
10607,1,149.0,5853,0.9407,1
12911,1,9.0,151,0.9007,1
