content_id,qstats_count,qstats_answered_correctly,last_answer_is_correct
1944,5658,0.6599505125486037,1
1945,5659,0.688990987807033,1
1946,91,0.8461538461538461,1
1947,91,0.7582417582417582,0
1948,91,0.7582417582417582,1
1949,6219,0.8597845312751247,1
1950,6219,0.6829072198102589,0
1951,6219,0.8930696253416948,1
1952,5465,0.860384263494968,1
1953,5468,0.6349670811997074,1
1954,5466,0.7643615075009147,1
1955,90,0.8111111111111111,1
1956,90,0.8111111111111111,0
1957,90,0.7888888888888889,1
1958,5656,0.5143210749646393,1
1959,5656,0.559052333804809,1
1960,5657,0.9310588651228566,1
1961,7074,0.5343511450381679,1
1962,7074,0.7776364150409952,0
1963,7075,0.8291166077738515,1
1964,7454,0.827475181110813,1
1965,7455,0.5580147551978538,0
1966,7459,0.7947446038342941,1
1967,4727,0.39983075946689234,0
1968,4741,0.5777262180974478,0
1969,4724,0.5150296359017782,1
1970,5487,0.6570074722070348,0
1971,5489,0.7870286026598652,1
1972,5487,0.5123018042646255,0
1973,826,0.8026634382566586,1
1974,830,0.5710843373493976,1
1975,833,0.5162064825930373,1
1976,7764,0.3261205564142195,1
1977,7763,0.6612134484091202,1
1978,7766,0.6785990213752253,1
1979,15136,0.739627378435518,1
1980,15148,0.46468180617903354,0
1981,15143,0.7528230865746549,1
1982,13919,0.42538975501113585,0
1983,13923,0.6819650937297996,1
1984,13916,0.2759413624604771,0
1985,8121,0.7816771333579609,1
1986,8128,0.5524114173228346,1
1987,8123,0.36993721531453894,0
1988,8215,0.6855751673767498,1
1989,8225,0.8364741641337387,1
1990,8218,0.7456802141640302,1
1991,3648,0.8116776315789473,1
1992,3650,0.7871232876712329,1
1993,3651,0.6428375787455491,1
1994,318,0.6981132075471698,1
1995,321,0.5950155763239875,0
1996,318,0.6163522012578616,1
1997,6112,0.5404123036649214,0
1998,6112,0.6236910994764397,0
1999,6113,0.6270243742843121,1
2000,17113,0.3890609478174487,0
2001,17113,0.7642727750832701,1
2002,17113,0.6942675159235668,1
2003,4773,0.7766603813115441,1
2004,4774,0.921030582320905,1
2005,4773,0.9195474544311754,1
2006,16102,0.8379083343684014,1
2007,16102,0.6389889454726121,1
2008,16102,0.8042479195131039,1
2009,289,0.8373702422145328,1
2010,329,0.9604863221884499,1
2011,302,0.9205298013245033,1
2012,4464,0.9478046594982079,1
2013,4464,0.8431899641577061,1
2014,4464,0.8994175627240143,1
2015,9192,0.6657963446475196,1
2016,9193,0.7634069400630915,1
2017,9193,0.751876427716741,1
2018,81,0.654320987654321,1
2019,81,0.8271604938271605,1
2020,82,0.8536585365853658,1
2021,5708,0.6266643307638402,1
2022,5709,0.6629882641443335,0
2023,5709,0.743562795585917,1
2024,8653,0.8007627412458107,0
2025,8652,0.4515718908922792,0
2026,8652,0.6751040221914009,1
2027,9534,0.5428990979651772,1
2028,9534,0.3634361233480176,0
2029,9534,0.7813089993706733,1
2030,3789,0.6336764317761943,1
2031,3793,0.8267861850777748,1
2032,3789,0.7088941673264714,0
2033,519,0.697495183044316,1
2034,521,0.6468330134357005,0
2035,523,0.6902485659655831,1
2036,6679,0.8113490043419673,1
2037,6681,0.8521179464152073,1
2038,6679,0.9285821230723162,1
2039,6963,0.9152664081574035,1
2040,6968,0.7636337543053962,1
2041,6963,0.5705873904926038,0
2042,7317,0.7285772857728577,1
2043,7320,0.7658469945355191,1
2044,7319,0.5709796420275994,0
2045,5907,0.962756052141527,1
2046,5908,0.930264048747461,1
2047,5907,0.8276620958185203,1
2048,4109,0.9272329033828182,1
2049,4109,0.9720126551472378,1
2050,4109,0.8130932100267705,0
2051,9463,0.7461692909225405,1
2052,9463,0.8199302546761069,1
2053,9463,0.7211243791609426,1
2054,3505,0.8930099857346647,1
2055,3505,0.917546362339515,1
2056,3505,0.6191155492154066,1
2057,5305,0.8173421300659754,1
2058,5302,0.565635609204074,1
2059,5302,0.8692946058091287,1
2060,7410,0.4252361673414305,1
2061,7411,0.8615571447847794,0
2062,7410,0.8026990553306342,1
2063,176043,0.16311923791346433,0
2064,176043,0.6369068920661429,0
2065,176043,0.6336576859062842,1
2066,5549,0.8324022346368715,1
2067,5547,0.9109428519920678,1
2068,5548,0.7099855803893295,1
2069,6940,0.4968299711815562,1
2070,6942,0.7577067127628926,1
2071,6943,0.9037879879014835,1
2072,16187,0.9300673379872737,1
2073,16187,0.9467473898807686,1
2074,16187,0.6112930129115958,1
2075,117,0.7008547008547008,0
2076,117,0.5213675213675214,0
2077,122,0.9016393442622951,1
2078,78,0.6794871794871795,1
2079,78,0.5128205128205128,1
2080,79,0.5569620253164557,1
2081,15992,0.6738994497248624,1
2082,15992,0.9781765882941471,1
2083,15992,0.9317158579289645,1
2084,9985,0.9154732098147221,1
2085,9984,0.5336538461538461,0
2086,9986,0.918185459643501,0
2087,3827,0.9291873530180298,1
2088,3827,0.6012542461458061,1
2089,3827,0.8291089626339169,1
2090,436,0.7224770642201835,0
2091,436,0.9105504587155964,1
2092,435,0.31264367816091954,1
2093,16586,0.7077655854334981,1
2094,16586,0.6457856023152055,1
2095,16587,0.6814975583288118,0
2096,5854,0.9683976768021866,1
2097,5853,0.20109345634717238,0
2098,5853,0.8197505552708013,1
2099,3880,0.9128865979381443,1
2100,3878,0.6717380092831357,0
2101,3878,0.8947911294481692,1
2102,5766,0.697884148456469,1
2103,5766,0.6692681234824835,1
2104,5765,0.4289679098005204,1
2105,7767,0.6040942448821939,1
2106,7768,0.8789907312049433,1
2107,7776,0.9657921810699589,1
2108,5685,0.8385224274406332,1
2109,5686,0.8213155117833275,1
2110,5685,0.5651715039577836,1
2111,3446,0.7826465467208358,1
2112,3446,0.5870574579222286,1
2113,3449,0.9617280371122064,1
2114,4910,0.8010183299389002,1
2115,4909,0.774088409044612,1
2116,4912,0.8098534201954397,1
2117,13287,0.783623090238579,1
2118,13288,0.812462372065021,1
2119,13288,0.28281155930162555,1
2120,3918,0.6569678407350689,1
2121,3920,0.5142857142857142,1
2122,3922,0.5887302396736359,0
2123,4739,0.7125975944292045,1
2124,4739,0.6855876767250475,1
2125,4741,0.8890529424172116,1
2126,4058,0.492114342040414,1
2127,4059,0.8470066518847007,1
2128,4059,0.9159891598915989,1
2129,15710,0.943475493316359,1
2130,15710,0.8706556333545512,0
2131,15710,0.9143857415658816,0
2132,3812,0.776495278069255,1
2133,3809,0.9115253347335258,1
2134,3810,0.7761154855643044,1
2135,504,0.628968253968254,0
2136,511,0.6477495107632094,0
2137,511,0.7690802348336595,1
2138,5461,0.7557223951657206,1
2139,5460,0.8424908424908425,1
2140,5464,0.6515373352855052,1
2141,4507,0.7963168404703794,1
2142,4508,0.7504436557231589,1
2143,4507,0.9037053472376304,1
2144,5699,0.7071416037901386,0
2145,5698,0.6296946296946297,0
2146,5699,0.7346902965432532,0
2147,7398,0.5285212219518789,0
2148,7399,0.7487498310582511,1
2149,7402,0.6011888678735476,0
2150,4146,0.6972986010612638,1
2151,4145,0.9271411338962605,1
2152,4145,0.7367913148371532,1
2153,9895,0.7705912076806468,1
2154,9897,0.9119935333939577,1
2155,9896,0.3236661277283751,1
2156,5842,0.7945908935296131,1
2157,5843,0.6061954475440698,1
2158,5842,0.8188976377952756,0
2159,7432,0.8844187298170075,1
2160,7432,0.7746232508073198,1
2161,7433,0.7185524014529799,1
2162,8435,0.5306461173681091,1
2163,8438,0.7743541123488978,1
2164,8439,0.8867164355966347,1
2165,4353,0.6923960487020445,1
2166,4352,0.8995863970588235,1
2167,4352,0.8044577205882353,1
2168,7334,0.6224434142350695,1
2169,7331,0.6220160960305552,0
2170,7332,0.470949263502455,0
2171,5992,0.7870493991989319,1
2172,5993,0.8569998331386618,1
2173,5993,0.7565493075254464,1
2174,16931,0.9290059653889315,1
2175,16931,0.652294607524659,1
2176,16942,0.37646086648565696,1
2177,8180,0.8896088019559902,1
2178,8178,0.5597945707997065,0
2179,8179,0.8311529526837022,0
2180,10032,0.5309011164274322,0
2181,10030,0.9175473579262213,1
2182,6607,0.6667171182079612,0
2183,6609,0.8384021788470268,1
2184,6609,0.8886367075200484,1
2185,549,0.7905282331511839,1
2186,551,0.3720508166969147,1
2187,545,0.41100917431192663,1
2188,8903,0.7263843648208469,1
2189,8903,0.6702235201617432,1
2190,8904,0.7334905660377359,1
2191,11410,0.8607361963190184,1
2192,11405,0.4903989478298992,0
2193,11408,0.770336605890603,1
2194,7023,0.8062081731453795,1
2195,7022,0.7356878382227285,1
2196,7022,0.6980917117630304,1
2197,6845,0.8030679327976625,1
2198,6845,0.7484295105916727,0
2199,6845,0.8582907231555881,0
2200,6908,0.9119861030689056,1
2201,6908,0.4669947886508396,1
2202,6908,0.6589461493920092,1
2203,11762,0.7465567080428499,1
2204,11762,0.7363543615031457,0
2205,11762,0.754378507056623,0
2206,12391,0.5480590751351787,0
2207,12396,0.6932881574701517,0
2208,12391,0.5853442014365265,0
2209,5148,0.9083139083139083,1
2210,5148,0.5994560994560995,0
2211,5148,0.7841880341880342,1
2212,4380,0.7025114155251142,1
2213,4379,0.7419502169445079,0
2214,4379,0.9031742406942225,1
2215,3463,0.8189431129078834,1
2216,3463,0.8541726826451054,1
2217,3467,0.8554946639746178,1
2218,3342,0.812687013764213,1
2219,3344,0.8011363636363636,1
2220,3342,0.7552363853979653,1
2221,5437,0.8094537428729078,1
2222,5437,0.8447673349273497,1
2223,5437,0.8973698730917785,1
2224,12663,0.9074468925215193,0
2225,12644,0.7065801961404619,0
2226,12651,0.5323689826891155,1
2227,120,0.8,1
2228,121,0.7933884297520661,1
2229,120,0.9,0
2230,6189,0.9142026175472613,1
2231,6192,0.747577519379845,1
2232,6191,0.7908253916976256,1
2233,5790,0.8761658031088083,1
2234,5792,0.9404350828729282,1
2235,5790,0.8575129533678757,1
2236,5889,0.6349125488198336,0
2237,5890,0.8480475382003395,1
2238,5889,0.9526235354049923,1
2239,8353,0.5259188315575243,0
2240,8358,0.7786551806652309,1
2241,8355,0.7813285457809694,0
2242,16147,0.23985879729980802,0
2243,16148,0.7412063413425811,1
2244,16147,0.6718895150802007,1
2245,4292,0.7844827586206896,1
2246,4294,0.8388448998602701,1
2247,4291,0.7765089722675367,1
2248,14576,0.8039928649835346,0
2249,14578,0.7377555220194814,0
2250,14570,0.2723404255319149,0
2251,3962,0.8180212014134276,1
2252,3962,0.7862190812720848,1
2253,3962,0.5812720848056537,1
2254,6432,0.7103544776119403,0
2255,6432,0.7294776119402985,1
2256,6436,0.882069608452455,1
2257,7968,0.5249748995983936,1
2258,7968,0.6167168674698795,0
2259,7971,0.5987956341738803,0
2260,5739,0.9654992158912703,1
2261,5740,0.8289198606271777,1
2262,5738,0.6303590101080516,1
2263,10234,0.7070549149892515,0
2264,10233,0.5014169842665885,0
2265,10231,0.5293715179356857,1
2266,6337,0.8398295723528484,1
2267,6338,0.8508993373303881,1
2268,6336,0.8565340909090909,1
2269,130,0.6384615384615384,1
2270,130,0.6615384615384615,0
2271,131,0.7175572519083969,1
2272,7962,0.9351921627731725,1
2273,7962,0.7714142175332831,1
2274,7962,0.6416729464958553,1
2275,8371,0.5032851511169514,0
2276,8373,0.7573151797444165,1
2277,8373,0.8411560969783829,1
2278,7321,0.6068843054227565,1
2279,7323,0.7824662023760753,1
2280,7322,0.8552308112537558,1
2281,7146,0.7808564231738035,0
2282,7144,0.8670212765957447,1
2283,7145,0.7456962911126662,0
2284,14447,0.8209316813179207,0
2285,14448,0.36392580287929127,0
2286,14447,0.5310445075102097,1
2287,8582,0.7611279422046143,1
2288,8583,0.7399510660608178,1
2289,8582,0.6088324399906782,1
2290,93,0.7634408602150538,1
2291,92,0.75,0
2292,92,0.8043478260869565,1
2293,6825,0.7857875457875458,1
2294,6824,0.8931711606096131,1
2295,6824,0.6179660023446659,0
2296,5354,0.9323870003735525,1
2297,5353,0.9691761628993087,1
2298,5353,0.8083317765738838,1
2299,5932,0.9792650033715442,1
2300,5935,0.7009267059814659,0
2301,5935,0.4923336141533277,0
2302,6432,0.7470460199004975,1
2303,6434,0.8097606465651228,1
2304,6433,0.878750194310586,1
2305,3838,0.8272537780093799,1
2306,3839,0.5790570461057567,1
2307,3840,0.7822916666666667,1
2308,4743,0.7959097617541641,0
2309,4744,0.6131956155143339,0
2310,4744,0.6349072512647554,0
2311,590,0.6067796610169491,0
2312,591,0.4754653130287648,0
2313,595,0.8588235294117647,1
2314,5195,0.6916265640038498,1
2315,5197,0.7150279007119492,0
2316,5195,0.7901828681424446,1
2317,6237,0.6139169472502806,1
2318,6237,0.6180856180856181,1
2319,6241,0.8234257330556001,1
2320,6871,0.8658128365594527,0
2321,6871,0.4818803667588415,0
2322,6871,0.8278270994032891,1
2323,5286,0.9536511539916761,1
2324,5285,0.7294228949858089,1
2325,5287,0.8307168526574616,1
2326,4137,0.9267585206671501,1
2327,4137,0.7159777616630408,1
2328,4137,0.9088711626782693,1
2329,4701,0.900872154860668,1
2330,4704,0.9115646258503401,1
2331,4703,0.6753136295981289,0
2332,6534,0.8749617385981022,0
2333,6535,0.682938026013772,0
2334,6533,0.44726771774070107,1
2335,12236,0.709954233409611,1
2336,12235,0.2505108295872497,0
2337,12235,0.6293420514916224,1
2338,328,0.625,1
2339,333,0.9009009009009009,0
2340,330,0.4090909090909091,0
2341,12195,0.5010250102501025,0
2342,12191,0.8566155360511853,1
2343,12192,0.4568569553805774,1
2344,4858,0.9411280362289007,1
2345,4859,0.8742539617205186,1
2346,4859,0.87075529944433,1
2347,3877,0.697446479236523,0
2348,3878,0.8581743166580712,1
2349,3877,0.8857363941191643,0
2350,3850,0.8038961038961039,1
2351,3849,0.787737074564822,1
2352,3849,0.6791374382956612,1
2353,8130,0.869249692496925,0
2354,8124,0.34970457902511076,0
2355,8129,0.7987452331160044,1
2356,7098,0.5694561848408002,1
2357,7096,0.8207440811724915,1
2358,7098,0.8956043956043956,1
2359,9782,0.3773257002657943,0
2360,9783,0.8831646734130635,1
2361,9783,0.8391086578759072,1
2362,9442,0.549036221139589,1
2363,9446,0.772178699978827,1
2364,9442,0.4990468121160771,1
2365,6812,0.9003229594832648,1
2366,6812,0.5468291250733999,1
2367,6814,0.7116231288523628,1
2368,8129,0.8960511748062492,1
2369,8130,0.8420664206642067,1
2370,8129,0.7235822364374462,1
2371,16700,0.6168862275449102,0
2372,16703,0.6195294258516434,1
2373,16708,0.33439071103662915,0
2374,7033,0.8872458410351202,1
2375,7034,0.7770827409724197,1
2376,7035,0.7701492537313432,1
2377,10684,0.3063459378509921,0
2378,10683,0.7749695778339418,0
2379,10689,0.6711572644775002,1
2380,9045,0.8339414040906579,0
2381,9046,0.9126685827990272,1
2382,9045,0.8040906578220011,1
2383,9663,0.5100900341508848,1
2384,9666,0.5499689633767846,0
2385,9666,0.8448168839230292,1
2386,13083,0.33318046319651456,0
2387,13091,0.790619509586739,1
2388,13087,0.5854664934667991,1
2389,11211,0.7752207653197752,1
2390,11210,0.5214094558429974,1
2391,11213,0.8268081690894498,1
2392,6638,0.45570955106959926,1
2393,6643,0.885593858196598,1
2394,6643,0.7884991720608159,1
2395,8346,0.9091780493649653,1
2396,8346,0.8231488138030194,1
2397,8344,0.5105465004793864,1
2398,512,0.88671875,1
2399,512,0.48828125,0
2400,516,0.7325581395348837,1
2401,8339,0.6772994363832594,1
2402,8339,0.7292241275932366,1
2403,8344,0.660234899328859,1
2404,317,0.8454258675078864,1
2405,315,0.7492063492063492,1
2406,315,0.8857142857142857,1
2407,10736,0.9759687034277198,1
2408,10741,0.8019737454613165,0
2409,10737,0.40942535158796683,0
2410,4232,0.8244328922495274,1
2411,4233,0.9064493267186393,1
2412,4232,0.8979206049149339,1
2413,5493,0.941926087748043,1
2414,5491,0.7546894918958296,0
2415,5494,0.6871132144157263,1
2416,7577,0.6183185957502969,1
2417,7576,0.694297782470961,0
2418,7578,0.8304301926629718,0
2419,9841,0.48033736408901534,0
2420,9848,0.7629975629569455,1
2421,9856,0.9450081168831169,1
2422,7058,0.705015585151601,0
2423,7058,0.7806744120147351,1
2424,7059,0.9196770080747981,1
2425,182,0.7472527472527473,1
2426,186,0.6774193548387096,1
2427,185,0.9405405405405406,1
2428,6569,0.8468564469477851,1
2429,6570,0.8245053272450533,0
2430,6568,0.7024969549330086,0
2431,6068,0.8261371127224786,1
2432,6070,0.8640856672158155,1
2433,6064,0.516655672823219,1
2434,6049,0.6872210282691354,1
2435,6049,0.6341544056868904,1
2436,6048,0.6937830687830688,1
2437,5203,0.8076109936575053,1
2438,5205,0.6870317002881844,1
2439,5207,0.6821586326099481,1
2440,12543,0.26692178904568287,0
2441,12545,0.9155041849342368,1
2442,12551,0.7447215361325791,1
2443,7071,0.8486776976382407,1
2444,7071,0.6240984302078914,1
2445,7069,0.7930400339510539,1
2446,7387,0.8091241369974279,1
2447,7390,0.8991880920162382,1
2448,7392,0.8727002164502164,1
2449,5866,0.658199795431299,1
2450,5870,0.7563884156729132,0
2451,5872,0.7520435967302452,1
2452,3245,0.9244992295839753,1
2453,3245,0.9676425269645609,1
2454,3246,0.94362292051756,1
2455,6414,0.7722170252572498,1
2456,6414,0.6919239164328033,1
2457,6417,0.8482156771076828,1
2458,7923,0.9668055029660482,1
2459,7935,0.8212980466288595,1
2460,7929,0.6066338756463615,1
2461,4904,0.9153752039151712,1
2462,4903,0.586375688354069,1
2463,4903,0.9067917601468488,1
2464,3066,0.7870189171559034,1
2465,3064,0.8674934725848564,1
2466,3066,0.8744292237442922,1
2467,4343,0.8144139995394888,1
2468,4343,0.6732673267326733,1
2469,4343,0.7377388901680866,1
2470,4630,0.6816414686825054,1
2471,4631,0.9572446555819477,1
2472,4631,0.901965018354567,1
2473,5970,0.9475711892797319,1
2474,5970,0.7651591289782245,1
2475,5969,0.707823756073044,1
2476,144,0.9791666666666666,1
2477,143,0.7552447552447552,1
2478,145,0.6827586206896552,1
2479,10756,0.40516920788397176,1
2480,10760,0.8657063197026023,1
2481,10769,0.5922555483331786,1
2482,7747,0.6007486769071899,0
2483,7745,0.8273724983860555,1
2484,7743,0.807051530414568,1
2485,9265,0.6969239071775499,1
2486,9265,0.7767943874797626,1
2487,9265,0.8091743119266055,1
2488,9770,0.8620266120777892,1
2489,9773,0.6307172823084007,1
2490,9770,0.5635619242579325,1
2491,5920,0.5807432432432432,0
2492,5920,0.7535472972972973,1
2493,5919,0.8349383341780706,1
2494,11037,0.8965298541270272,1
2495,11039,0.5023099918470876,1
2496,11038,0.5071570936763906,1
2497,12976,0.41268495684340323,0
2498,12984,0.624614910659273,1
2499,12979,0.5088219431389167,0
2500,10650,0.3796244131455399,0
2501,10651,0.6577786123368697,1
2502,10651,0.6038869589709887,0
2503,6124,0.9483997387328543,1
2504,6124,0.6040169823644677,0
2505,6125,0.649469387755102,1
2506,5904,0.8751693766937669,1
2507,5906,0.8948526921774467,1
2508,5903,0.7696086735558191,1
2509,4627,0.47784741733304514,1
2510,4628,0.8764044943820225,1
2511,4628,0.8800777873811582,1
2512,4642,0.942697113313227,1
2513,4631,0.9002375296912114,1
2514,4644,0.8270887166236004,1
2515,4256,0.837875939849624,0
2516,4256,0.755874060150376,1
2517,4256,0.7603383458646616,1
2518,6580,0.7630699088145897,0
2519,6579,0.8442012463900289,1
2520,6580,0.6261398176291794,0
2521,7790,0.9419768934531451,1
2522,7796,0.6114674191893279,1
2523,7791,0.5352329611089719,1
2524,5059,0.9355603874283456,1
2525,5059,0.874283455228306,0
2526,5062,0.9403397866455946,1
2527,4969,0.7836586838398067,0
2528,4969,0.7665526262829543,1
2529,4969,0.2706782048701952,0
2530,5918,0.8239270023656641,1
2531,5919,0.915864166244298,1
2532,5919,0.9148504815002534,1
2533,3900,0.9087179487179488,1
2534,3900,0.5766666666666667,1
2535,3900,0.8048717948717948,1
2536,5553,0.5818476499189628,1
2537,5553,0.6907977669728075,1
2538,5557,0.9287385279827245,1
2539,12142,0.7446055015648163,1
2540,12142,0.6609290067534179,0
2541,12142,0.47759841871190906,0
2542,5820,0.7850515463917526,1
2543,5816,0.7843878954607978,1
2544,5818,0.9566861464420763,1
2545,3834,0.8223787167449139,1
2546,3833,0.8666840594834333,0
2547,3834,0.9613980177360459,1
2548,8201,0.588586757712474,0
2549,8201,0.9750030484087306,1
2550,8204,0.9530716723549488,1
2551,10087,0.6829582631109349,0
2552,10087,0.4677307425399028,0
2553,10087,0.5951224348170913,0
2554,4790,0.8839248434237996,1
2555,4790,0.5572025052192067,1
2556,4791,0.7741598831141724,1
2557,7932,0.590393343419062,1
2558,7931,0.7163031143613668,0
2559,7936,0.6699848790322581,1
2560,600,0.6483333333333333,0
2561,606,0.8052805280528053,0
2562,602,0.3106312292358804,0
2563,274,0.8832116788321168,1
2564,276,0.4963768115942029,0
2565,274,0.7627737226277372,1
2566,9307,0.5245514129150102,1
2567,9314,0.4734807816190681,0
2568,9310,0.46670247046186897,0
2569,9200,0.3665217391304348,0
2570,9202,0.6755053249293632,1
2571,9203,0.7535586221884168,0
2572,13363,0.42430591932949185,0
2573,13364,0.341664172403472,0
2574,13366,0.873335328445309,0
2575,11497,0.35383143428720537,1
2576,11495,0.5977381470204437,1
2577,11506,0.8326090735268555,1
2578,5291,0.8074088074088074,0
2579,5291,0.5089775089775089,1
2580,5291,0.6868266868266868,1
2581,8410,0.5856123662306778,1
2582,8411,0.2948519795505885,0
2583,8410,0.5355529131985731,0
2584,13551,0.6885838683491993,1
2585,13550,0.6929151291512915,1
2586,13560,0.24365781710914455,1
2587,17492,0.3862908758289504,0
2588,17500,0.2693714285714286,0
2589,17492,0.7156414360850675,1
2590,11747,0.8840555035328169,1
2591,11751,0.40285933112075567,0
2592,11752,0.8429203539823009,1
2593,160857,0.5649925088743418,1
2594,160858,0.4284337738875281,0
2595,160858,0.47125414962264855,1
2596,13426,0.17816177565916877,1
2597,13431,0.45998064179882364,1
2598,13429,0.831335170154144,1
2599,4856,0.5827841845140033,0
2600,4857,0.8287008441424748,0
2601,4854,0.8121137206427689,1
2602,7421,0.7790055248618785,1
2603,7419,0.7072381722604124,1
2604,7421,0.7288775097695729,1
2605,3420,0.9236842105263158,0
2606,3420,0.6084795321637427,1
2607,3420,0.6347953216374269,1
2608,3791,0.9480348193088894,1
2609,3791,0.8343445001318913,1
2610,3791,0.8778686362437351,0
2611,6054,0.8759497852659399,1
2612,6054,0.6930954740667328,1
2613,6054,0.866038982490915,1
2614,87,0.7816091954022989,1
2615,87,0.8390804597701149,1
2616,87,0.9195402298850575,1
2617,13586,0.7057264831444133,0
2618,13582,0.32425268738035634,0
2619,13584,0.772894581861013,0
2620,3366,0.8348187759952466,1
2621,3366,0.8490790255496138,1
2622,3366,0.8419489007724302,1
2623,6910,0.5185238784370477,1
2624,6910,0.4544138929088278,1
2625,6912,0.8041087962962963,1
2626,8255,0.8423985463355542,1
2627,8259,0.8423537958590629,1
2628,8255,0.35614778921865536,0
2629,7136,0.452914798206278,1
2630,7133,0.6300294406280668,1
2631,7136,0.9666479820627802,1
2632,5048,0.6277733755942948,1
2633,5049,0.8837393543275897,1
2634,5048,0.6467908082408875,1
2635,9436,0.6056591776176345,1
2636,9437,0.6503125993430116,1
2637,9440,0.956885593220339,1
2638,4468,0.8393017009847806,1
2639,4469,0.8697695233833073,1
2640,4469,0.6513761467889908,1
2641,9263,0.9088848105365432,1
2642,9263,0.8080535463672677,1
2643,9263,0.6020727626039081,1
2644,15612,0.3952728670253651,0
2645,15611,0.7615783742233041,1
2646,15617,0.8316578087981046,1
2647,5154,0.676173845556849,1
2648,5154,0.8100504462553356,1
2649,5155,0.8512124151309408,1
2650,3823,0.7985874967303165,0
2651,3823,0.8417473188595344,0
2652,3823,0.657075595082396,1
2653,8112,0.7890779092702169,0
2654,8112,0.9108727810650887,1
2655,8112,0.8574950690335306,1
2656,3847,0.8728879646477775,0
2657,3848,0.6159043659043659,0
2658,3849,0.4861002857885165,0
2659,676,0.9408284023668639,1
2660,677,0.896602658788774,0
2661,676,0.9304733727810651,1
2662,4668,0.8841045415595544,1
2663,4668,0.8541131105398457,1
2664,4668,0.8628963153384748,0
2665,14573,0.5394222191724422,1
2666,14576,0.7342206366630076,1
2667,14580,0.649519890260631,1
2668,5679,0.8712801549568586,1
2669,5676,0.3916490486257928,1
2670,5675,0.759647577092511,1
2671,3156,0.8963878326996197,1
2672,3155,0.7337559429477021,1
2673,3156,0.6330798479087453,1
2674,6906,0.6424847958297133,1
2675,6906,0.6788300028960325,0
2676,6908,0.7288650839606253,1
2677,3264,0.8768382352941176,1
2678,3263,0.6714679742568189,1
2679,3263,0.6481765246705485,1
2680,7376,0.8972342733188721,1
2681,7376,0.7476952277657267,1
2682,7375,0.7690847457627119,1
2683,10155,0.7855243722304284,1
2684,10156,0.6065380070894053,1
2685,10159,0.4711093611575943,0
2686,3410,0.6759530791788856,1
2687,3420,0.6169590643274854,1
2688,3430,0.7510204081632653,1
2689,5952,0.4801747311827957,0
2690,5974,0.8891864747238032,1
2691,5874,0.7076949267960504,1
2692,7390,0.7991880920162382,1
2693,7389,0.8248748139125728,1
2694,7390,0.7020297699594046,0
2695,6505,0.34727132974634894,1
2696,6505,0.5059185242121444,1
2697,6506,0.8101752228711958,1
2698,3540,0.8590395480225989,1
2699,3539,0.836959593105397,1
2700,3541,0.6037842417396215,0
2701,10323,0.6692821854112176,0
2702,10328,0.8458559256390396,1
2703,10326,0.4605849312415262,0
2704,7115,0.8445537596626844,1
2705,7115,0.29838369641602247,0
2706,7115,0.9288826423049895,1
2707,81,0.7160493827160493,0
2708,82,0.4634146341463415,0
2709,81,0.5925925925925926,1
2710,4277,0.7879354687865326,0
2711,4277,0.9317278466214637,1
2712,4276,0.9052853133769878,1
2713,10484,0.6102632582983594,0
2714,10484,0.517169019458222,0
2715,10484,0.677985501716902,0
2716,4193,0.904364416885285,1
2717,4193,0.5833532077271644,1
2718,4194,0.5579399141630901,0
2719,4486,0.572670530539456,1
2720,4486,0.6843513152028533,1
2721,4485,0.691638795986622,1
2722,14395,0.9734630079888851,1
2723,14394,0.913436153953036,1
2724,14393,0.3696936010560689,0
2725,5326,0.7698084866691701,1
2726,5326,0.6952684941794968,1
2727,5326,0.9371010138941044,1
2728,205,0.5658536585365853,1
2729,205,0.551219512195122,1
2730,204,0.6862745098039216,1
2731,5611,0.9260381393690964,1
2732,5611,0.8871858848690073,1
2733,5611,0.4767421137052219,1
2734,5511,0.6185810197786246,0
2735,5511,0.7194701506078751,1
2736,5511,0.7702776265650517,1
2737,4394,0.908284023668639,1
2738,4396,0.5507279344858963,0
2739,4396,0.728616924476797,1
2740,2783,0.8717211642112828,0
2741,2783,0.7387711103126123,1
2742,2783,0.7664390945023356,0
2743,285,0.4456140350877193,1
2744,285,0.7859649122807018,1
2745,285,0.7789473684210526,1
2746,274,0.7153284671532847,1
2747,273,0.24175824175824176,0
2748,273,0.5641025641025641,1
2749,12679,0.5867181954412809,1
2750,12680,0.7482649842271294,0
2751,12684,0.5149006622516556,1
2752,248,0.2701612903225806,0
2753,248,0.4838709677419355,1
2754,248,0.20161290322580644,0
2755,7666,0.28985129141664495,1
2756,7666,0.36590138272893297,1
2757,7666,0.5442212366292721,1
2758,5535,0.9757904245709124,1
2759,5535,0.9423667570009033,1
2760,5535,0.8890695573622402,1
2761,5393,0.8516595586871871,1
2762,5393,0.7893565733358057,1
2763,5393,0.6910810309660671,1
2764,7019,0.6757372845134635,1
2765,7019,0.9350334805527853,1
2766,7019,0.46445362587263145,1
2767,3986,0.937531359759157,1
2768,3986,0.8793276467636728,1
2769,3985,0.524215809284818,1
2770,5790,0.9564766839378238,1
2771,5790,0.8715025906735752,1
2772,5790,0.7680483592400691,1
2773,90,0.6222222222222222,1
2774,91,0.9340659340659341,1
2775,91,0.9340659340659341,1
2776,5136,0.9653426791277259,1
